wave,flux,std
6314.816,3.67e-16,8.85e-17
6319.197,3.37e-16,8.69e-17
6323.578,2.07e-16,8.45e-17
6327.959,3.07e-16,8.59e-17
6332.341,4.07e-16,8.73e-17
6336.722,3.73e-17,8.28e-17
6341.103,-2.27e-17,7.97e-17
6345.485,-1.33e-16,7.83e-17
6349.866,1.47e-16,8.29e-17
6354.248,-1.13e-16,7.85e-17
6358.63,3.27e-16,8.47e-17
6363.011,5.73e-17,8.10e-17
6367.393,1.87e-16,8.26e-17
6371.775,6.73e-17,8.11e-17
6376.157,4.73e-17,7.97e-17
6380.539,3.73e-17,8.05e-17
6384.921,5.73e-17,8.05e-17
6389.303,3.27e-16,8.44e-17
6393.685,-2.33e-16,7.53e-17
6398.067,1.73e-17,7.85e-17
6402.45,8.73e-17,7.93e-17
6406.832,3.07e-16,8.41e-17
6411.215,2.57e-16,8.26e-17
6415.597,1.27e-16,8.04e-17
6419.98,3.37e-16,8.29e-17
6424.362,-1.63e-16,7.53e-17
6428.745,3.73e-17,7.85e-17
6433.128,-4.27e-17,7.79e-17
6437.511,-2.27e-17,7.80e-17
6441.894,-2.70e-18,7.73e-17
6446.277,4.73e-17,7.82e-17
6450.66,3.73e-17,7.91e-17
6455.043,2.67e-16,8.24e-17
6459.426,-6.27e-17,7.70e-17
6463.81,-1.63e-16,7.55e-17
6468.193,1.87e-16,8.12e-17
6472.576,-2.70e-18,7.74e-17
6476.96,-7.27e-17,7.68e-17
6481.344,6.73e-17,7.78e-17
6485.727,-1.27e-17,7.74e-17
6490.111,5.87e-16,8.71e-17
6494.495,1.97e-16,8.05e-17
6498.879,1.57e-16,8.01e-17
6503.263,3.57e-16,8.35e-17
6507.647,-1.27e-17,7.72e-17
6512.031,-4.27e-17,7.68e-17
6516.415,3.73e-17,7.75e-17
6520.8,1.17e-16,7.89e-17
6525.184,3.37e-16,8.21e-17
6529.569,2.27e-16,7.97e-17
6533.953,6.73e-17,7.68e-17
6538.338,1.97e-16,7.92e-17
6542.722,1.57e-16,7.85e-17
6547.107,5.47e-16,8.50e-17
6551.492,6.67e-16,8.73e-17
6555.877,8.17e-16,9.02e-17
6560.262,1.46e-15,1.00e-16
6564.647,1.75e-15,1.05e-16
6569.033,2.98e-15,1.19e-16
6573.418,3.60e-15,1.26e-16
6577.803,3.79e-15,1.29e-16
6582.189,4.66e-15,1.37e-16
6586.575,4.95e-15,1.41e-16
6590.96,5.06e-15,1.43e-16
6595.346,5.48e-15,1.46e-16
6599.732,1.00e-14,1.82e-16
6604.118,7.29e-15,1.61e-16
6608.504,6.59e-15,1.56e-16
6612.89,5.67e-15,1.47e-16
6617.276,4.09e-15,1.32e-16
6621.663,2.82e-15,1.17e-16
6626.049,1.77e-15,1.03e-16
6630.435,9.37e-16,9.14e-17
6634.822,7.77e-16,8.88e-17
6639.209,4.77e-16,8.38e-17
6643.596,2.77e-16,8.04e-17
6647.982,3.73e-17,7.61e-17
6652.369,3.57e-16,8.14e-17
6656.756,3.97e-16,8.25e-17
6661.144,-2.70e-18,7.54e-17
6665.531,2.07e-16,7.83e-17
6669.918,1.87e-16,7.78e-17
6674.306,4.47e-16,8.28e-17
6678.693,3.37e-16,8.07e-17
6683.081,2.47e-16,7.96e-17
6687.469,2.77e-16,7.93e-17
6691.857,8.73e-17,7.65e-17
6696.244,3.87e-16,8.01e-17
6700.633,1.07e-16,7.64e-17
6705.021,3.57e-16,7.97e-17
6709.409,3.27e-16,8.05e-17
6713.797,2.97e-16,7.98e-17
6718.186,4.73e-17,7.64e-17
6722.574,3.67e-16,8.19e-17
6726.963,6.87e-16,8.65e-17
6731.352,4.87e-16,8.33e-17
6735.741,8.27e-16,8.90e-17
6740.13,9.57e-16,9.02e-17
6744.519,1.22e-15,9.55e-17
6748.908,1.04e-15,9.20e-17
6753.297,1.62e-15,1.01e-16
6757.687,9.17e-16,9.06e-17
6762.076,8.47e-16,8.87e-17
6766.466,7.17e-16,8.69e-17
6770.856,4.47e-16,8.37e-17
6775.245,2.67e-16,8.13e-17
6779.635,2.77e-16,8.10e-17
6784.026,3.47e-16,8.28e-17
6788.416,2.07e-16,7.99e-17
6792.806,6.73e-17,7.69e-17
6797.196,-1.27e-17,7.58e-17
6801.587,1.67e-16,7.91e-17
6805.978,7.73e-17,7.66e-17
6810.368,4.07e-16,8.27e-17
6814.759,7.73e-17,7.80e-17
6819.15,3.47e-16,8.28e-17
6823.541,4.07e-16,8.26e-17
6827.932,4.27e-16,8.38e-17
6832.324,2.07e-16,8.04e-17
6836.715,1.27e-16,7.86e-17
6841.107,3.57e-16,8.17e-17
6845.498,2.73e-17,7.59e-17
6849.89,1.77e-16,7.78e-17
6854.282,1.17e-16,7.69e-17
6858.674,2.97e-16,7.89e-17
6863.066,4.73e-17,7.38e-17
6867.459,-8.27e-17,7.16e-17
6871.851,-1.43e-16,7.06e-17
6876.243,-5.27e-17,7.27e-17
6880.636,-1.23e-16,7.34e-17
6885.029,2.37e-16,8.09e-17
6889.422,4.73e-17,7.76e-17
6893.815,5.73e-17,7.76e-17
6898.208,7.30e-18,7.62e-17
6902.601,-1.23e-16,7.22e-17
6906.994,3.57e-16,7.94e-17
6911.388,1.87e-16,7.73e-17
6915.781,-8.27e-17,7.37e-17
6920.175,1.87e-16,7.94e-17
6924.569,2.87e-16,8.19e-17
6928.963,7.30e-18,7.64e-17
6933.357,3.77e-16,8.39e-17
6937.751,3.37e-16,8.43e-17
6942.146,2.67e-16,8.29e-17
6946.54,2.37e-16,8.34e-17
6950.935,2.27e-16,8.23e-17
6955.33,1.87e-16,8.16e-17
6959.725,2.37e-16,8.12e-17
6964.12,4.97e-16,8.67e-17
6968.515,2.47e-16,8.22e-17
6972.91,3.27e-16,8.34e-17
6977.305,7.73e-17,7.91e-17
6981.701,2.57e-16,8.25e-17
6986.097,5.17e-16,8.71e-17
6990.492,1.17e-16,8.02e-17
6994.888,7.30e-18,7.92e-17
6999.285,-4.27e-17,7.82e-17
7003.681,-1.27e-17,7.96e-17
7008.077,7.73e-17,8.05e-17
7012.474,-4.27e-17,7.90e-17
7016.87,1.75e-15,1.08e-16
7021.267,2.77e-16,8.30e-17
7025.664,6.17e-16,8.93e-17
7030.061,2.17e-16,8.14e-17
7034.458,-2.27e-17,7.71e-17
7038.855,4.27e-16,8.49e-17
7043.253,2.73e-17,7.78e-17
7047.65,2.17e-16,8.14e-17
7052.048,1.87e-16,8.25e-17
7056.446,2.17e-16,8.30e-17
7060.844,3.27e-16,8.58e-17
7065.242,4.87e-16,8.73e-17
7069.641,2.57e-16,8.36e-17
7074.039,1.97e-16,8.16e-17
7078.438,4.17e-16,8.53e-17
7082.836,3.47e-16,8.27e-17
7087.235,1.87e-16,7.96e-17
7091.634,1.07e-16,7.89e-17
7096.033,3.73e-17,7.76e-17
7100.433,7.73e-17,7.96e-17
7104.832,2.17e-16,8.21e-17
7109.232,-2.27e-17,8.01e-17
7113.632,5.73e-17,8.07e-17
7118.031,2.67e-16,8.57e-17
7122.431,1.67e-16,8.49e-17
7126.832,3.47e-16,8.66e-17
7131.232,1.73e-17,7.98e-17
7135.633,2.57e-16,8.40e-17
7140.033,3.27e-16,8.48e-17
