wave,inten,std
6165.889,1.391,0.102
6170.268,1.602,0.103
6174.648,1.317,0.099
6179.027,1.333,0.099
6183.407,1.465,0.100
6187.787,1.339,0.098
6192.166,1.098,0.093
6196.546,1.362,0.099
6200.926,1.420,0.098
6205.305,1.099,0.093
6209.685,1.243,0.096
6214.065,1.652,0.101
6218.445,1.299,0.097
6222.825,1.509,0.100
6227.205,1.663,0.102
6231.585,1.309,0.096
6235.965,1.350,0.097
6240.345,1.366,0.097
6244.725,1.391,0.097
6249.106,1.334,0.096
6253.486,1.167,0.094
6257.866,1.215,0.095
6262.247,1.312,0.096
6266.627,1.414,0.097
6271.008,1.467,0.096
6275.388,1.497,0.096
6279.769,1.390,0.095
6284.149,1.199,0.091
6288.530,1.301,0.093
6292.911,0.898,0.087
6297.292,1.196,0.092
6301.673,1.063,0.090
6306.054,1.515,0.098
6310.435,1.357,0.095
6314.816,1.435,0.097
6319.197,1.483,0.096
6323.578,1.187,0.090
6327.959,2.035,0.104
6332.341,1.808,0.100
6336.722,1.337,0.094
6341.103,1.478,0.093
6345.485,1.291,0.091
6349.866,1.348,0.092
6354.248,1.351,0.091
6358.630,1.447,0.092
6363.011,1.532,0.094
6367.393,1.431,0.091
6371.775,1.440,0.092
6376.157,1.575,0.093
6380.539,1.456,0.092
6384.921,1.475,0.092
6389.303,1.411,0.090
6393.685,1.466,0.091
6398.067,1.393,0.088
6402.450,1.504,0.090
6406.832,1.430,0.090
6411.215,1.248,0.085
6415.597,1.437,0.088
6419.980,1.453,0.088
6424.362,1.306,0.086
6428.745,1.264,0.084
6433.128,1.024,0.080
6437.511,1.201,0.083
6441.894,1.120,0.081
6446.277,1.293,0.084
6450.660,1.265,0.084
6455.043,1.264,0.083
6459.426,1.373,0.085
6463.810,1.296,0.085
6468.193,1.316,0.084
6472.576,1.150,0.080
6476.960,1.212,0.081
6481.344,1.438,0.084
6485.727,1.261,0.082
6490.111,1.297,0.083
6494.495,1.344,0.083
6498.879,1.204,0.080
6503.263,1.305,0.083
6507.647,1.241,0.082
