wave,flux,std
5377.787,4.67e-15,1.34e-16
5382.167,4.76e-15,1.35e-16
5386.547,5.00e-15,1.36e-16
5390.926,4.44e-15,1.31e-16
5395.306,4.59e-15,1.33e-16
5399.686,4.68e-15,1.34e-16
5404.066,4.30e-15,1.29e-16
5408.445,4.67e-15,1.33e-16
5412.825,4.46e-15,1.32e-16
5417.205,4.24e-15,1.30e-16
5421.584,4.25e-15,1.30e-16
5425.964,4.23e-15,1.29e-16
5430.343,4.54e-15,1.32e-16
5434.722,4.43e-15,1.31e-16
5439.102,4.76e-15,1.34e-16
5443.481,4.68e-15,1.34e-16
5447.86,4.52e-15,1.32e-16
5452.24,4.48e-15,1.34e-16
5456.619,4.79e-15,1.39e-16
5460.998,4.37e-15,1.39e-16
5465.377,4.65e-15,1.40e-16
5469.756,4.27e-15,1.32e-16
5474.135,4.56e-15,1.32e-16
5478.514,4.49e-15,1.30e-16
5482.893,4.07e-15,1.26e-16
5487.272,4.23e-15,1.28e-16
5491.651,4.45e-15,1.29e-16
5496.03,4.26e-15,1.26e-16
5500.409,4.16e-15,1.25e-16
5504.788,4.42e-15,1.28e-16
5509.166,4.39e-15,1.26e-16
5513.545,4.50e-15,1.28e-16
5517.924,4.64e-15,1.30e-16
5522.302,4.52e-15,1.28e-16
5526.681,4.24e-15,1.25e-16
5531.06,4.36e-15,1.25e-16
5535.438,4.68e-15,1.28e-16
5539.817,4.85e-15,1.30e-16
5544.195,4.49e-15,1.26e-16
5548.574,4.52e-15,1.26e-16
5552.952,4.62e-15,1.27e-16
5557.331,4.98e-15,1.30e-16
5561.709,4.56e-15,1.26e-16
5566.087,7.11e-15,1.50e-16
5570.466,4.81e-15,1.29e-16
5574.844,4.42e-15,1.27e-16
5579.222,4.47e-15,1.28e-16
5583.601,4.17e-15,1.24e-16
5587.979,4.25e-15,1.24e-16
5592.357,4.48e-15,1.25e-16
5596.735,4.14e-15,1.21e-16
5601.114,4.23e-15,1.22e-16
5605.492,4.11e-15,1.20e-16
5609.87,4.47e-15,1.25e-16
5614.248,4.12e-15,1.21e-16
5618.626,4.23e-15,1.22e-16
5623.004,4.63e-15,1.25e-16
5627.382,4.37e-15,1.23e-16
5631.76,4.53e-15,1.24e-16
5636.138,4.38e-15,1.23e-16
5640.516,4.40e-15,1.23e-16
5644.894,4.46e-15,1.23e-16
5649.272,4.10e-15,1.20e-16
5653.65,4.01e-15,1.20e-16
5658.028,4.39e-15,1.22e-16
5662.406,4.10e-15,1.20e-16
5666.784,4.24e-15,1.23e-16
5671.162,3.93e-15,1.19e-16
5675.54,4.10e-15,1.22e-16
5679.918,4.06e-15,1.22e-16
5684.295,4.16e-15,1.23e-16
5688.673,4.14e-15,1.25e-16
5693.051,4.17e-15,1.25e-16
5697.429,4.26e-15,1.25e-16
5701.807,4.55e-15,1.26e-16
5706.185,4.33e-15,1.23e-16
5710.562,4.56e-15,1.25e-16
5714.94,4.46e-15,1.24e-16
5719.318,4.64e-15,1.25e-16
5723.696,4.40e-15,1.23e-16
5728.073,4.43e-15,1.22e-16
5732.451,4.70e-15,1.25e-16
5736.829,4.68e-15,1.24e-16
5741.206,4.53e-15,1.23e-16
5745.584,5.20e-15,1.29e-16
5749.962,4.81e-15,1.25e-16
5754.34,4.99e-15,1.28e-16
5758.717,4.82e-15,1.25e-16
5763.095,4.78e-15,1.26e-16
5767.473,4.88e-15,1.28e-16
5771.85,4.83e-15,1.28e-16
5776.228,4.74e-15,1.27e-16
5780.606,4.84e-15,1.27e-16
5784.983,4.44e-15,1.23e-16
5789.361,4.60e-15,1.25e-16
5793.739,4.39e-15,1.24e-16
5798.116,4.26e-15,1.22e-16
5802.494,4.22e-15,1.20e-16
5806.872,3.86e-15,1.16e-16
5811.249,4.32e-15,1.22e-16
5815.627,4.16e-15,1.21e-16
5820.005,4.65e-15,1.24e-16
5824.382,4.02e-15,1.19e-16
5828.76,4.17e-15,1.21e-16
5833.138,4.31e-15,1.22e-16
5837.515,4.57e-15,1.25e-16
5841.893,4.48e-15,1.24e-16
5846.271,4.26e-15,1.21e-16
5850.649,4.44e-15,1.24e-16
5855.026,4.61e-15,1.25e-16
5859.404,4.68e-15,1.26e-16
5863.782,4.33e-15,1.23e-16
5868.159,4.47e-15,1.23e-16
5872.537,4.64e-15,1.26e-16
5876.915,4.88e-15,1.28e-16
5881.293,4.49e-15,1.25e-16
5885.67,6.68e-15,1.45e-16
5890.048,4.93e-15,1.29e-16
5894.426,4.92e-15,1.29e-16
5898.804,5.12e-15,1.30e-16
5903.182,4.58e-15,1.26e-16
5907.559,4.63e-15,1.27e-16
5911.937,4.40e-15,1.24e-16
5916.315,3.65e-15,1.16e-16
5920.693,3.85e-15,1.18e-16
5925.071,3.80e-15,1.18e-16
5929.449,3.98e-15,1.20e-16
5933.827,4.02e-15,1.21e-16
5938.204,4.01e-15,1.21e-16
5942.582,4.11e-15,1.21e-16
5946.96,4.26e-15,1.23e-16
5951.338,4.56e-15,1.25e-16
5955.716,4.52e-15,1.25e-16
5960.094,4.22e-15,1.22e-16
5964.472,4.29e-15,1.22e-16
5968.85,4.51e-15,1.24e-16
5973.228,4.21e-15,1.20e-16
5977.606,4.18e-15,1.21e-16
5981.985,4.43e-15,1.22e-16
5986.363,4.09e-15,1.20e-16
5990.741,4.48e-15,1.23e-16
5995.119,3.83e-15,1.16e-16
5999.497,4.18e-15,1.20e-16
6003.875,4.34e-15,1.22e-16
6008.254,4.15e-15,1.19e-16
6012.632,4.18e-15,1.18e-16
6017.01,4.38e-15,1.21e-16
6021.388,4.22e-15,1.19e-16
6025.767,4.03e-15,1.17e-16
6030.145,3.98e-15,1.17e-16
6034.523,6.31e-15,1.40e-16
6038.902,4.03e-15,1.16e-16
6043.28,4.26e-15,1.19e-16
6047.659,4.32e-15,1.20e-16
6052.037,4.01e-15,1.16e-16
6056.416,4.28e-15,1.19e-16
6060.794,4.49e-15,1.21e-16
6065.173,4.44e-15,1.21e-16
6069.551,4.51e-15,1.21e-16
6073.93,4.24e-15,1.18e-16
6078.309,4.66e-15,1.23e-16
6082.687,4.21e-15,1.18e-16
6087.066,4.78e-15,1.24e-16
6091.445,4.70e-15,1.23e-16
6095.824,5.44e-15,1.31e-16
6100.202,5.07e-15,1.28e-16
6104.581,5.17e-15,1.28e-16
6108.96,5.24e-15,1.30e-16
6113.339,6.97e-15,1.46e-16
6117.718,5.23e-15,1.30e-16
6122.097,5.24e-15,1.30e-16
6126.476,4.67e-15,1.23e-16
6130.855,4.40e-15,1.19e-16
6135.234,4.65e-15,1.22e-16
6139.613,4.28e-15,1.18e-16
6143.993,4.60e-15,1.21e-16
6148.372,4.01e-15,1.15e-16
6152.751,4.33e-15,1.18e-16
6157.13,4.28e-15,1.19e-16
6161.51,4.09e-15,1.17e-16
6165.889,4.24e-15,1.17e-16
6170.268,4.23e-15,1.16e-16
6174.648,4.06e-15,1.14e-16
6179.027,3.96e-15,1.14e-16
6183.407,3.99e-15,1.13e-16
6187.787,3.44e-15,1.07e-16
6192.166,4.29e-15,1.16e-16
6196.546,3.80e-15,1.11e-16
6200.926,4.10e-15,1.14e-16
6205.305,4.10e-15,1.15e-16
6209.685,4.03e-15,1.14e-16
6214.065,4.06e-15,1.13e-16
6218.445,3.71e-15,1.10e-16
6222.825,3.67e-15,1.09e-16
6227.205,4.14e-15,1.14e-16
6231.585,4.28e-15,1.16e-16
6235.965,4.02e-15,1.13e-16
6240.345,4.03e-15,1.13e-16
6244.725,3.96e-15,1.13e-16
6249.106,4.01e-15,1.14e-16
6253.486,3.98e-15,1.14e-16
6257.866,3.91e-15,1.13e-16
6262.247,4.11e-15,1.15e-16
6266.627,3.65e-15,1.09e-16
6271.008,4.39e-15,1.17e-16
6275.388,3.54e-15,1.07e-16
6279.769,3.66e-15,1.10e-16
6284.149,3.71e-15,1.10e-16
6288.53,4.21e-15,1.16e-16
6292.911,3.90e-15,1.13e-16
6297.292,4.14e-15,1.15e-16
6301.673,4.65e-15,1.21e-16
6306.054,4.86e-15,1.23e-16
6310.435,5.45e-15,1.28e-16
6314.816,6.05e-15,1.34e-16
6319.197,6.91e-15,1.41e-16
6323.578,7.00e-15,1.42e-16
6327.959,6.42e-15,1.37e-16
6332.341,6.38e-15,1.36e-16
6336.722,5.12e-15,1.25e-16
6341.103,5.06e-15,1.22e-16
6345.485,4.26e-15,1.14e-16
6349.866,4.42e-15,1.16e-16
6354.248,4.25e-15,1.14e-16
6358.63,4.20e-15,1.13e-16
6363.011,4.22e-15,1.14e-16
6367.393,4.17e-15,1.12e-16
6371.775,4.49e-15,1.16e-16
6376.157,4.75e-15,1.19e-16
6380.539,5.12e-15,1.23e-16
6384.921,5.02e-15,1.22e-16
6389.303,5.12e-15,1.23e-16
6393.685,7.70e-15,1.48e-16
6398.067,4.45e-15,1.15e-16
6402.45,4.89e-15,1.20e-16
6406.832,4.35e-15,1.15e-16
6411.215,4.52e-15,1.16e-16
6415.597,4.20e-15,1.12e-16
6419.98,4.23e-15,1.12e-16
6424.362,4.01e-15,1.10e-16
6428.745,4.15e-15,1.11e-16
6433.128,3.76e-15,1.07e-16
6437.511,4.42e-15,1.15e-16
6441.894,4.15e-15,1.12e-16
6446.277,4.10e-15,1.11e-16
6450.66,4.21e-15,1.13e-16
6455.043,4.19e-15,1.12e-16
6459.426,4.43e-15,1.16e-16
6463.81,4.03e-15,1.11e-16
6468.193,4.44e-15,1.15e-16
6472.576,4.35e-15,1.14e-16
6476.96,4.18e-15,1.12e-16
6481.344,4.43e-15,1.15e-16
6485.727,4.03e-15,1.11e-16
6490.111,3.98e-15,1.10e-16
6494.495,4.58e-15,1.17e-16
6498.879,4.33e-15,1.14e-16
6503.263,3.83e-15,1.08e-16
6507.647,3.99e-15,1.10e-16
6512.031,4.23e-15,1.13e-16
6516.415,3.92e-15,1.10e-16
6520.8,4.18e-15,1.13e-16
6525.184,4.24e-15,1.13e-16
6529.569,4.34e-15,1.13e-16
6533.953,4.66e-15,1.16e-16
6538.338,4.74e-15,1.16e-16
6542.722,5.67e-15,1.27e-16
6547.107,6.66e-15,1.37e-16
6551.492,8.40e-15,1.55e-16
6555.877,1.32e-14,1.93e-16
6560.262,1.82e-14,2.27e-16
6564.647,2.37e-14,2.59e-16
6569.033,2.89e-14,2.85e-16
6573.418,3.19e-14,2.99e-16
6577.803,3.62e-14,3.17e-16
6582.189,3.78e-14,3.23e-16
6586.575,4.00e-14,3.32e-16
6590.96,4.17e-14,3.39e-16
6595.346,4.56e-14,3.54e-16
6599.732,4.74e-14,3.61e-16
6604.118,5.04e-14,3.73e-16
6608.504,4.80e-14,3.65e-16
6612.89,4.15e-14,3.40e-16
6617.276,3.17e-14,2.97e-16
6621.663,2.23e-14,2.50e-16
6626.049,1.59e-14,2.12e-16
6630.435,8.48e-15,1.56e-16
6634.822,6.41e-15,1.37e-16
6639.209,5.59e-15,1.28e-16
6643.596,4.89e-15,1.21e-16
6647.982,4.65e-15,1.17e-16
6652.369,4.41e-15,1.15e-16
6656.756,4.28e-15,1.13e-16
6661.144,4.33e-15,1.13e-16
6665.531,4.17e-15,1.11e-16
6669.918,3.93e-15,1.08e-16
6674.306,4.25e-15,1.13e-16
6678.693,4.04e-15,1.10e-16
6683.081,4.51e-15,1.16e-16
6687.469,4.23e-15,1.12e-16
6691.857,4.15e-15,1.11e-16
6696.244,4.39e-15,1.13e-16
6700.633,4.27e-15,1.11e-16
6705.021,4.26e-15,1.11e-16
6709.409,4.67e-15,1.17e-16
6713.797,4.42e-15,1.14e-16
6718.186,4.82e-15,1.20e-16
6722.574,4.85e-15,1.20e-16
6726.963,5.80e-15,1.31e-16
6731.352,6.66e-15,1.39e-16
6735.741,7.78e-15,1.50e-16
6740.13,8.55e-15,1.56e-16
6744.519,1.21e-14,1.85e-16
6748.908,1.18e-14,1.82e-16
6753.297,1.14e-14,1.80e-16
6757.687,8.74e-15,1.58e-16
6762.076,7.88e-15,1.51e-16
6766.466,6.60e-15,1.39e-16
6770.856,5.42e-15,1.28e-16
6775.245,4.77e-15,1.21e-16
6779.635,4.22e-15,1.15e-16
6784.026,3.89e-15,1.10e-16
6788.416,4.07e-15,1.12e-16
6792.806,4.28e-15,1.14e-16
6797.196,4.15e-15,1.13e-16
6801.587,3.77e-15,1.08e-16
6805.978,3.84e-15,1.09e-16
6810.368,4.02e-15,1.11e-16
6814.759,3.45e-15,1.05e-16
6819.15,3.95e-15,1.11e-16
6823.541,3.71e-15,1.08e-16
6827.932,4.03e-15,1.13e-16
6832.324,3.90e-15,1.11e-16
6836.715,3.65e-15,1.07e-16
6841.107,3.78e-15,1.09e-16
6845.498,3.92e-15,1.10e-16
6849.89,3.69e-15,1.07e-16
6854.282,3.99e-15,1.10e-16
6858.674,4.01e-15,1.09e-16
6863.066,3.76e-15,1.06e-16
6867.459,3.39e-15,1.01e-16
6871.851,2.76e-15,9.28e-17
6876.243,2.90e-15,9.43e-17
6880.636,2.95e-15,9.73e-17
6885.029,3.17e-15,1.02e-16
6889.422,3.50e-15,1.07e-16
6893.815,3.51e-15,1.07e-16
6898.208,3.30e-15,1.03e-16
6902.601,3.63e-15,1.06e-16
6906.994,3.63e-15,1.04e-16
6911.388,3.64e-15,1.05e-16
