wave,inten,std
7091.064,69929.417,265.992
7095.493,67758.425,261.901
7099.923,66046.323,258.550
7104.355,65318.909,257.175
7108.787,63816.400,254.232
7113.221,62240.198,251.094
7117.656,62741.087,252.093
7122.092,62842.324,252.244
7126.528,63412.456,253.290
7130.966,64120.326,254.835
7135.405,64841.512,256.170
7139.845,63532.158,253.710
7144.287,63434.480,253.424
7148.729,61686.940,249.908
7153.173,60781.668,248.109
7157.617,58206.335,242.862
7162.063,55918.091,238.162
7166.510,52816.900,231.545
7170.958,49688.745,224.644
7175.407,48177.606,221.269
7179.858,46324.018,217.037
7184.310,44396.363,212.572
7188.762,43684.693,210.948
7193.217,45393.056,214.844
7197.672,45115.630,214.229
7202.128,46687.461,217.862
7206.586,49960.715,225.317
7211.045,53268.847,232.450
7215.505,55260.234,236.683
7219.967,54727.285,235.669
7224.429,53328.865,232.701
7228.893,50463.501,226.411
7233.359,46004.086,216.345
7237.825,43680.216,210.912
7242.293,44498.560,212.810
7246.762,44487.962,212.826
7251.233,44820.526,213.527
7255.704,45435.042,214.946
7260.177,48480.668,221.919
7264.652,49308.620,223.783
7269.127,50076.069,225.486
7273.605,49058.732,223.208
7278.083,47087.372,218.746
7282.563,49213.275,223.649
7287.044,48349.191,221.590
7291.527,44475.125,212.711
7296.010,44220.078,212.123
7300.496,42784.095,208.729
7304.983,43077.221,209.518
7309.471,44063.916,211.788
7313.960,45235.511,214.569
7318.451,46684.640,217.848
7322.944,49354.260,223.953
7327.438,50897.803,227.343
7331.933,50492.928,226.422
7336.430,50311.025,225.993
7340.928,49638.920,224.588
7345.428,47373.760,219.424
7349.929,45844.573,215.896
7354.431,44211.776,212.130
7358.936,44356.335,212.457
7363.441,43317.186,209.883
7367.949,43116.708,209.528
7372.457,43560.790,210.637
7376.967,44447.634,212.711
7381.479,44266.737,212.264
7385.993,44731.385,213.288
7390.507,44409.342,212.582
7395.024,44309.967,212.337
7399.542,44184.847,212.082
7404.062,42805.722,208.717
7408.583,42235.925,207.405
7413.106,42262.400,207.507
7417.630,41480.050,205.614
7422.156,42225.544,207.280
7426.683,41221.833,204.927
7431.213,41154.025,204.790
7435.744,38905.095,199.264
7440.276,40057.128,202.052
7444.810,39128.807,199.685
7449.346,39112.502,199.627
7453.883,39575.123,200.890
7458.423,39629.724,200.945
7462.963,41176.479,204.797
