TIME,CH1,CH2,,TIME,MATH
1.84E+05,-0.9,-0.27,,3.68E+06,0.00109375
1.84E+05,-0.9,-0.29,,3.69E+06,0.00078125
1.85E+05,-0.9,-0.27,,3.70E+06,0.000546875
1.86E+05,-0.9,-0.27,,3.71E+06,0.000546875
1.86E+05,-0.9,-0.27,,3.73E+06,0.000546875
1.87E+05,-0.9,-0.27,,3.74E+06,0.00078125
1.88E+05,-0.9,-0.27,,3.75E+06,0.00109375
1.88E+05,-0.9,-0.27,,3.76E+06,0.00078125
1.89E+05,-0.9,-0.25,,3.78E+06,0.000546875
1.89E+05,-0.9,-0.27,,3.79E+06,0.00078125
1.90E+05,-0.94,-0.27,,3.80E+06,0.00109375
1.91E+05,-0.9,-0.27,,3.81E+06,0.00078125
1.91E+05,-0.9,-0.27,,3.83E+06,0.000546875
1.92E+05,-0.9,-0.27,,3.84E+06,0.00109375
1.93E+05,-0.9,-0.27,,3.85E+06,0.00171875
1.93E+05,-0.9,-0.27,,3.86E+06,0.00109375
1.94E+05,-0.94,-0.25,,3.88E+06,0.000546875
1.94E+05,-0.9,-0.27,,3.89E+06,0.00109375
1.95E+05,-0.9,-0.27,,3.90E+06,0.00171875
1.96E+05,-0.9,-0.27,,3.91E+06,0.00109375
1.96E+05,-0.94,-0.27,,3.93E+06,0.000546875
1.97E+05,-0.94,-0.27,,3.94E+06,0.00109375
1.98E+05,-0.94,-0.27,,3.95E+06,0.00171875
1.98E+05,-0.94,-0.27,,3.96E+06,0.00140625
1.99E+05,-0.94,-0.27,,3.98E+06,0.00109375
1.99E+05,-0.94,-0.27,,3.99E+06,0.00078125
2.00E+05,-0.94,-0.27,,4.00E+06,0.000546875
2.01E+05,-0.94,-0.27,,4.01E+06,0.00078125
2.01E+05,-0.94,-0.27,,4.03E+06,0.00109375
2.02E+05,-0.94,-0.27,,4.04E+06,0.00109375
2.03E+05,-0.94,-0.27,,4.05E+06,0.00109375
2.03E+05,-0.94,-0.27,,4.06E+06,0.00109375
2.04E+05,-0.94,-0.29,,4.08E+06,0.00109375
2.04E+05,-0.94,-0.29,,4.09E+06,0.00109375
2.05E+05,-0.98,-0.27,,4.10E+06,0.00109375
2.06E+05,-0.94,-0.29,,4.11E+06,0.00109375
2.06E+05,-0.94,-0.27,,4.13E+06,0.00109375
2.07E+05,-0.94,-0.27,,4.14E+06,0.00109375
2.08E+05,-0.94,-0.27,,4.15E+06,0.00109375
2.08E+05,-0.94,-0.27,,4.16E+06,0.00140625
2.09E+05,-0.94,-0.27,,4.18E+06,0.00171875
2.09E+05,-0.94,-0.27,,4.19E+06,0.00140625
2.10E+05,-0.98,-0.27,,4.20E+06,0.00109375
2.11E+05,-0.98,-0.27,,4.21E+06,0.00109375
2.11E+05,-0.98,-0.27,,4.23E+06,0.00109375
2.12E+05,-0.98,-0.29,,4.24E+06,0.00078125
2.13E+05,-0.98,-0.27,,4.25E+06,0.000546875
2.13E+05,-0.98,-0.29,,4.26E+06,0.00078125
