TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect,,TIME,MATH
5.56E+06,1.98,1.94,0.42,0.4,,,
5.56E+06,1.98,1.98,0.44,0.44,,,
5.56E+06,1.98,1.94,0.42,0.4,,,
5.56E+06,1.98,1.98,0.42,0.42,,,
5.56E+06,1.98,1.94,0.42,0.4,,,
5.56E+06,1.98,1.98,0.44,0.44,,,
5.56E+06,1.98,1.94,0.44,0.4,,,
5.56E+06,1.98,1.98,0.42,0.44,,,
5.56E+06,1.94,1.94,0.42,0.42,,,
5.56E+06,1.98,1.98,0.42,0.42,,,
5.56E+06,1.98,1.94,0.42,0.4,,,
5.56E+06,1.98,2.02,0.42,0.44,,,
5.56E+06,1.98,1.94,0.42,0.4,,,
5.56E+06,1.98,1.98,0.42,0.42,,,
5.56E+06,1.98,1.94,0.42,0.42,,,
5.56E+06,1.98,1.98,0.42,0.44,,,
5.56E+06,1.98,1.94,0.42,0.42,,,
5.56E+06,2.02,2.02,0.42,0.42,,,
5.56E+06,1.98,1.94,0.42,0.4,,,
5.56E+06,1.98,2.02,0.42,0.42,,,
5.56E+06,1.98,1.94,0.4,0.4,,,
5.56E+06,1.98,2.02,0.42,0.42,,,
5.56E+06,1.98,1.94,0.42,0.4,,,
5.56E+06,1.98,1.98,0.42,0.42,,,
5.56E+06,1.98,1.94,0.42,0.4,,,
5.56E+06,1.98,1.98,0.4,0.42,,,
5.56E+06,2.02,1.94,0.42,0.42,,,
5.56E+06,1.98,2.02,0.42,0.42,,,
5.56E+06,1.98,1.94,0.42,0.4,,,
5.56E+06,1.98,1.98,0.42,0.42,,,
5.56E+06,1.98,1.94,0.42,0.42,,,
5.56E+06,1.98,1.98,0.42,0.42,,,
5.56E+06,1.98,1.94,0.42,0.4,,,
5.56E+06,1.98,1.98,0.4,0.42,,,
5.56E+06,1.94,1.94,0.42,0.42,,,
5.56E+06,1.98,1.98,0.42,0.42,,,
5.56E+06,1.98,1.94,0.42,0.4,,,
5.56E+06,1.98,1.98,0.4,0.42,,,
5.56E+06,1.94,1.94,0.42,0.4,,,
5.56E+06,2.02,2.02,0.42,0.42,,,
5.56E+06,2.02,1.98,0.44,0.4,,,
5.56E+06,1.98,2.02,0.42,0.44,,,
5.56E+06,1.98,1.98,0.42,0.42,,,
5.56E+06,1.98,1.98,0.42,0.42,,,
5.56E+06,2.02,1.98,0.44,0.42,,,
5.56E+06,1.98,2.02,0.44,0.44,,,
5.56E+06,1.98,1.94,0.42,0.42,,,
5.56E+06,1.98,2.02,0.44,0.44,,,
5.56E+06,1.98,1.94,0.44,0.42,,,
5.56E+06,1.98,1.98,0.42,0.44,,,
5.56E+06,1.98,1.94,0.42,0.4,,,
5.56E+06,2.02,2.02,0.42,0.44,,,
5.56E+06,2.02,1.98,0.42,0.42,,,
5.56E+06,1.98,2.02,0.42,0.42,,,
5.56E+06,1.98,1.94,0.42,0.4,,,
5.56E+06,1.98,1.98,0.42,0.42,,,
5.56E+06,1.98,1.94,0.42,0.42,,,
5.56E+06,1.98,1.98,0.42,0.42,,,
5.56E+06,1.98,1.94,0.42,0.42,,,
5.56E+06,2.02,2.02,0.42,0.42,,,
5.56E+06,1.98,1.98,0.42,0.42,,,
5.56E+06,1.98,2.02,0.44,0.44,,,
5.56E+06,1.98,1.94,0.44,0.42,,,
5.56E+06,1.98,2.02,0.42,0.44,,,
5.56E+06,2.02,1.98,0.42,0.42,,,
5.56E+06,1.98,2.02,0.44,0.44,,,
5.56E+06,1.98,1.98,0.44,0.42,,,
5.56E+06,2.02,2.02,0.42,0.44,,,
5.56E+06,2.02,1.98,0.42,0.42,,,
5.56E+06,2.02,2.02,0.42,0.42,,,
5.56E+06,2.02,1.98,0.42,0.42,,,
5.56E+06,1.98,2.02,0.42,0.42,,,
5.56E+06,1.98,1.98,0.42,0.4,,,
5.56E+06,2.02,2.02,0.44,0.44,,,
5.56E+06,2.02,1.98,0.4,0.4,,,
5.56E+06,2.02,2.02,0.44,0.44,,,
5.56E+06,2.02,1.98,0.44,0.42,,,
5.56E+06,1.98,2.02,0.42,0.44,,,
5.56E+06,2.02,1.98,0.42,0.42,,,
5.56E+06,2.02,2.02,0.42,0.42,,,
5.56E+06,2.02,1.98,0.42,0.42,,,
5.56E+06,2.02,2.02,0.42,0.44,,,
5.56E+06,2.02,1.98,0.42,0.4,,,
5.56E+06,2.02,2.02,0.44,0.44,,,
5.56E+06,2.02,1.98,0.42,0.42,,,
5.56E+06,2.02,2.02,0.42,0.42,,,
5.56E+06,2.02,1.98,0.44,0.42,,,
5.56E+06,2.02,2.02,0.42,0.44,,,
5.56E+06,1.98,1.98,0.42,0.42,,,
5.56E+06,2.02,2.02,0.42,0.42,,,
5.56E+06,2.02,1.98,0.42,0.42,,,
5.56E+06,2.02,2.02,0.42,0.44,,,
5.56E+06,2.02,1.98,0.4,0.4,,,
5.56E+06,2.02,2.02,0.42,0.44,,,
5.56E+06,2.02,1.98,0.42,0.42,,,
5.56E+06,2.02,2.02,0.42,0.42,,,
5.56E+06,2.02,1.98,0.42,0.42,,,
5.56E+06,2.02,2.02,0.42,0.42,,,
5.56E+06,2.02,1.98,0.4,0.4,,,
5.56E+06,1.98,2.02,0.4,0.42,,,
5.57E+06,2.02,1.98,0.4,0.4,,,
5.57E+06,2.02,2.02,0.42,0.42,,,
5.57E+06,2.02,1.98,0.42,0.42,,,
5.57E+06,2.02,2.02,0.44,0.44,,,
5.57E+06,1.98,1.98,0.42,0.42,,,
5.57E+06,1.98,2.02,0.42,0.44,,,
5.57E+06,2.02,1.98,0.4,0.4,,,
5.57E+06,2.02,2.02,0.42,0.42,,,
5.57E+06,2.02,1.98,0.42,0.42,,,
5.57E+06,2.02,2.02,0.44,0.44,,,
5.57E+06,2.02,1.98,0.42,0.42,,,
5.57E+06,2.02,2.02,0.42,0.42,,,
5.57E+06,2.02,1.98,0.4,0.4,,,
5.57E+06,2.02,2.02,0.42,0.42,,,
5.57E+06,2.02,1.98,0.42,0.42,,,
5.57E+06,2.02,2.02,0.42,0.42,,,
5.57E+06,2.02,1.98,0.44,0.42,,,
5.57E+06,2.02,2.02,0.42,0.44,,,
5.57E+06,2.02,1.98,0.44,0.42,,,
5.57E+06,2.02,2.02,0.42,0.44,,,
5.57E+06,2.02,1.98,0.44,0.42,,,
5.57E+06,2.02,2.02,0.42,0.44,,,
5.57E+06,2.02,1.98,0.42,0.42,,,
5.57E+06,2.02,2.02,0.42,0.42,,,
5.57E+06,2.02,1.98,0.44,0.42,,,
5.57E+06,2.02,2.02,0.44,0.44,,,
5.57E+06,2.02,1.98,0.44,0.42,,,
5.57E+06,2.02,2.02,0.44,0.44,,,
5.57E+06,2.02,1.98,0.44,0.42,,,
5.57E+06,2.02,2.02,0.44,0.44,,,
5.57E+06,2.02,1.98,0.42,0.42,,,
5.57E+06,2.02,2.06,0.42,0.44,,,
5.57E+06,1.98,1.98,0.44,0.42,,,
5.57E+06,2.02,2.02,0.42,0.44,,,
5.57E+06,2.02,1.98,0.4,0.4,,,
5.57E+06,2.02,2.02,0.42,0.44,,,
5.57E+06,2.02,1.98,0.42,0.42,,,
5.57E+06,2.02,2.02,0.44,0.44,,,
5.57E+06,2.02,1.98,0.4,0.4,,,
5.57E+06,2.02,2.02,0.46,0.46,,,
5.57E+06,2.02,1.98,0.44,0.44,,,
5.57E+06,2.02,2.02,0.44,0.44,,,
5.57E+06,2.02,1.98,0.42,0.42,,,
5.57E+06,2.02,2.02,0.44,0.44,,,
5.57E+06,2.06,1.98,0.44,0.42,,,
5.57E+06,2.02,2.06,0.42,0.44,,,
5.57E+06,2.02,2.02,0.42,0.42,,,
5.57E+06,2.06,2.06,0.44,0.44,,,
5.57E+06,2.02,1.98,0.42,0.42,,,
5.57E+06,2.02,2.06,0.42,0.44,,,
5.57E+06,2.02,1.98,0.44,0.42,,,
5.57E+06,2.02,2.02,0.44,0.44,,,
5.57E+06,2.02,1.98,0.42,0.42,,,
5.57E+06,2.02,2.02,0.44,0.44,,,
5.57E+06,2.02,1.98,0.44,0.42,,,
5.57E+06,2.02,2.02,0.42,0.44,,,
5.57E+06,2.06,2.02,0.44,0.42,,,
5.57E+06,2.06,2.06,0.42,0.44,,,
5.57E+06,2.02,1.98,0.42,0.42,,,
5.57E+06,2.02,2.06,0.44,0.44,,,
5.57E+06,2.02,1.98,0.44,0.44,,,
5.57E+06,2.06,2.06,0.44,0.44,,,
5.57E+06,2.02,1.98,0.44,0.44,,,
5.57E+06,2.02,2.02,0.44,0.44,,,
5.57E+06,2.02,1.98,0.46,0.44,,,
5.57E+06,2.06,2.06,0.44,0.46,,,
5.57E+06,2.02,1.98,0.44,0.44,,,
5.57E+06,2.02,2.02,0.44,0.44,,,
5.57E+06,2.06,1.98,0.42,0.42,,,
5.57E+06,2.02,2.06,0.42,0.44,,,
5.57E+06,2.02,1.98,0.44,0.42,,,
5.57E+06,2.02,2.06,0.44,0.44,,,
5.57E+06,2.06,2.02,0.42,0.42,,,
5.57E+06,2.02,2.06,0.42,0.44,,,
5.57E+06,2.02,1.98,0.42,0.42,,,
5.57E+06,2.02,2.02,0.42,0.44,,,
5.57E+06,2.02,1.98,0.44,0.42,,,
5.57E+06,2.02,2.06,0.42,0.44,,,
5.57E+06,2.02,1.98,0.44,0.42,,,
5.57E+06,2.02,2.02,0.44,0.44,,,
5.57E+06,2.02,1.98,0.44,0.42,,,
5.57E+06,2.02,2.02,0.42,0.44,,,
5.57E+06,2.02,1.98,0.44,0.42,,,
5.57E+06,2.02,2.02,0.44,0.44,,,
5.57E+06,2.02,1.98,0.44,0.42,,,
5.57E+06,2.02,2.02,0.44,0.44,,,
5.57E+06,2.06,2.02,0.44,0.42,,,
5.57E+06,2.02,2.06,0.46,0.46,,,
5.57E+06,2.02,1.98,0.44,0.42,,,
5.57E+06,2.02,2.02,0.42,0.44,,,
5.57E+06,2.06,1.98,0.44,0.42,,,
5.57E+06,2.06,2.06,0.44,0.44,,,
5.57E+06,2.02,1.98,0.44,0.42,,,
5.57E+06,2.02,2.02,0.42,0.44,,,
5.57E+06,2.02,1.98,0.44,0.42,,,
5.57E+06,2.02,2.02,0.42,0.44,,,
5.57E+06,2.06,2.02,0.42,0.42,,,
5.57E+06,2.06,2.06,0.42,0.44,,,
5.57E+06,2.02,1.98,0.42,0.42,,,
5.57E+06,2.06,2.06,0.42,0.44,,,
5.57E+06,2.06,2.02,0.44,0.42,,,
5.57E+06,2.06,2.06,0.44,0.44,,,
5.57E+06,2.06,2.02,0.44,0.42,,,
5.57E+06,2.06,2.06,0.44,0.44,,,
5.57E+06,2.02,2.02,0.44,0.42,,,
5.57E+06,2.06,2.06,0.44,0.44,,,
5.57E+06,2.02,2.02,0.44,0.42,,,
5.57E+06,2.06,2.06,0.44,0.44,,,
5.57E+06,2.06,2.02,0.44,0.42,,,
5.57E+06,2.06,2.06,0.44,0.44,,,
5.57E+06,2.06,2.02,0.44,0.42,,,
5.57E+06,2.02,2.06,0.44,0.44,,,
5.57E+06,2.06,1.98,0.42,0.42,,,
5.57E+06,2.06,2.06,0.42,0.42,,,
5.57E+06,2.06,2.02,0.42,0.42,,,
5.57E+06,2.06,2.06,0.44,0.44,,,
5.57E+06,2.02,2.02,0.44,0.42,,,
5.57E+06,2.06,2.06,0.44,0.44,,,
5.57E+06,2.06,2.02,0.44,0.42,,,
5.57E+06,2.06,2.06,0.44,0.44,,,
5.57E+06,2.06,2.02,0.42,0.42,,,
5.57E+06,2.02,2.06,0.42,0.44,,,
5.57E+06,2.06,1.98,0.42,0.42,,,
5.57E+06,2.06,2.06,0.42,0.44,,,
5.57E+06,2.06,1.98,0.44,0.42,,,
5.57E+06,2.06,2.06,0.44,0.44,,,
5.57E+06,2.06,2.02,0.44,0.42,,,
5.57E+06,2.06,2.06,0.42,0.44,,,
5.58E+06,2.06,2.02,0.42,0.4,,,
5.58E+06,2.06,2.06,0.44,0.44,,,
5.58E+06,2.06,2.02,0.44,0.42,,,
5.58E+06,2.06,2.06,0.42,0.44,,,
5.58E+06,2.06,2.02,0.44,0.42,,,
5.58E+06,2.06,2.06,0.44,0.44,,,
5.58E+06,2.06,2.02,0.42,0.42,,,
5.58E+06,2.06,2.06,0.44,0.44,,,
5.58E+06,2.06,2.02,0.42,0.42,,,
5.58E+06,2.06,2.06,0.42,0.42,,,
5.58E+06,2.06,2.02,0.44,0.44,,,
5.58E+06,2.06,2.06,0.44,0.44,,,
5.58E+06,2.06,2.02,0.44,0.42,,,
5.58E+06,2.06,2.06,0.44,0.44,,,
5.58E+06,2.06,2.02,0.44,0.42,,,
5.58E+06,2.06,2.06,0.42,0.44,,,
5.58E+06,2.06,2.02,0.44,0.42,,,
5.58E+06,2.06,2.06,0.44,0.46,,,
5.58E+06,2.06,2.02,0.44,0.42,,,
5.58E+06,2.06,2.06,0.44,0.44,,,
5.58E+06,2.02,1.98,0.44,0.44,,,
5.58E+06,2.06,2.06,0.44,0.44,,,
5.58E+06,2.06,2.02,0.44,0.42,,,
5.58E+06,2.06,2.06,0.44,0.44,,,
5.58E+06,2.06,2.02,0.42,0.42,,,
5.58E+06,2.06,2.06,0.42,0.44,,,
5.58E+06,2.06,2.02,0.42,0.42,,,
5.58E+06,2.06,2.06,0.44,0.44,,,
5.58E+06,2.06,2.02,0.42,0.42,,,
5.58E+06,2.06,2.06,0.42,0.44,,,
5.58E+06,2.1,2.02,0.42,0.42,,,
5.58E+06,2.06,2.1,0.42,0.44,,,
5.58E+06,2.06,2.02,0.42,0.42,,,
5.58E+06,2.06,2.06,0.42,0.42,,,
5.58E+06,2.06,2.02,0.42,0.42,,,
5.58E+06,2.06,2.06,0.42,0.44,,,
5.58E+06,2.06,2.02,0.42,0.42,,,
5.58E+06,2.06,2.06,0.44,0.44,,,
5.58E+06,2.06,2.02,0.42,0.42,,,
5.58E+06,2.06,2.06,0.44,0.44,,,
5.58E+06,2.1,2.02,0.42,0.42,,,
5.58E+06,2.06,2.1,0.44,0.44,,,
5.58E+06,2.06,2.02,0.44,0.42,,,
5.58E+06,2.06,2.06,0.44,0.44,,,
5.58E+06,2.06,2.02,0.44,0.44,,,
5.58E+06,2.06,2.06,0.46,0.46,,,
5.58E+06,2.06,2.02,0.44,0.42,,,
5.58E+06,2.06,2.06,0.44,0.44,,,
5.58E+06,2.06,2.02,0.44,0.44,,,
5.58E+06,2.06,2.06,0.44,0.44,,,
5.58E+06,2.06,2.02,0.42,0.42,,,
5.58E+06,2.06,2.06,0.44,0.44,,,
5.58E+06,2.06,2.02,0.44,0.42,,,
5.58E+06,2.1,2.1,0.44,0.44,,,
5.58E+06,2.06,2.02,0.46,0.42,,,
5.58E+06,2.06,2.1,0.44,0.46,,,
5.58E+06,2.06,2.02,0.44,0.44,,,
5.58E+06,2.06,2.06,0.44,0.44,,,
5.58E+06,2.06,2.02,0.44,0.42,,,
5.58E+06,2.06,2.06,0.44,0.46,,,
5.58E+06,2.06,2.02,0.42,0.42,,,
5.58E+06,2.06,2.06,0.44,0.44,,,
5.58E+06,2.06,2.02,0.44,0.42,,,
5.58E+06,2.1,2.1,0.44,0.44,,,
5.58E+06,2.1,2.02,0.44,0.42,,,
5.58E+06,2.1,2.1,0.44,0.46,,,
5.58E+06,2.06,2.02,0.44,0.42,,,
5.58E+06,2.06,2.1,0.44,0.44,,,
5.58E+06,2.06,2.02,0.44,0.42,,,
5.58E+06,2.06,2.06,0.44,0.44,,,
5.58E+06,2.06,2.02,0.44,0.44,,,
5.58E+06,2.06,2.1,0.44,0.46,,,
5.58E+06,2.1,2.06,0.44,0.42,,,
5.58E+06,2.06,2.1,0.44,0.44,,,
5.58E+06,2.1,2.06,0.44,0.42,,,
5.58E+06,2.06,2.1,0.42,0.44,,,
5.58E+06,2.06,2.06,0.42,0.42,,,
5.58E+06,2.06,2.06,0.44,0.44,,,
5.58E+06,2.06,2.06,0.44,0.42,,,
5.58E+06,2.06,2.06,0.44,0.44,,,
5.58E+06,2.06,2.02,0.44,0.42,,,
5.58E+06,2.06,2.06,0.44,0.44,,,
5.58E+06,2.06,2.02,0.44,0.42,,,
5.58E+06,2.06,2.06,0.44,0.44,,,
5.58E+06,2.06,2.06,0.44,0.42,,,
5.58E+06,2.1,2.1,0.44,0.44,,,
5.58E+06,2.06,2.06,0.44,0.42,,,
5.58E+06,2.06,2.1,0.44,0.44,,,
5.58E+06,2.06,2.02,0.44,0.42,,,
5.58E+06,2.06,2.1,0.44,0.44,,,
5.58E+06,2.1,2.06,0.44,0.42,,,
5.58E+06,2.1,2.1,0.44,0.44,,,
5.58E+06,2.06,2.02,0.44,0.42,,,
5.58E+06,2.06,2.06,0.44,0.46,,,
5.58E+06,2.06,2.02,0.42,0.42,,,
5.58E+06,2.06,2.1,0.46,0.46,,,
5.58E+06,2.06,2.02,0.42,0.42,,,
5.58E+06,2.06,2.1,0.44,0.46,,,
5.58E+06,2.1,2.06,0.46,0.44,,,
5.58E+06,2.06,2.1,0.44,0.46,,,
5.58E+06,2.06,2.02,0.44,0.42,,,
5.58E+06,2.1,2.1,0.44,0.44,,,
5.58E+06,2.06,2.06,0.46,0.42,,,
5.58E+06,2.1,2.1,0.42,0.46,,,
5.58E+06,2.06,2.02,0.44,0.42,,,
5.58E+06,2.06,2.1,0.44,0.46,,,
5.58E+06,2.1,2.06,0.42,0.42,,,
5.58E+06,2.06,2.1,0.44,0.44,,,
5.58E+06,2.06,2.06,0.44,0.44,,,
5.58E+06,2.1,2.1,0.44,0.44,,,
5.58E+06,2.06,2.02,0.44,0.44,,,
5.58E+06,2.1,2.1,0.44,0.44,,,
5.58E+06,2.1,2.06,0.44,0.42,,,
5.58E+06,2.06,2.1,0.44,0.44,,,
5.58E+06,2.1,2.06,0.44,0.42,,,
5.58E+06,2.1,2.1,0.44,0.46,,,
5.58E+06,2.06,2.06,0.42,0.42,,,
5.58E+06,2.1,2.1,0.44,0.44,,,
5.58E+06,2.1,2.06,0.44,0.42,,,
5.58E+06,2.1,2.1,0.42,0.44,,,
5.58E+06,2.1,2.02,0.44,0.42,,,
5.58E+06,2.06,2.1,0.44,0.44,,,
5.58E+06,2.06,2.06,0.44,0.44,,,
5.58E+06,2.1,2.1,0.44,0.44,,,
5.58E+06,2.1,2.06,0.44,0.42,,,
5.58E+06,2.1,2.1,0.44,0.44,,,
5.58E+06,2.06,2.06,0.44,0.42,,,
5.58E+06,2.06,2.1,0.44,0.44,,,
5.59E+06,2.1,2.06,0.44,0.44,,,
5.59E+06,2.06,2.1,0.44,0.44,,,
5.59E+06,2.1,2.06,0.46,0.44,,,
5.59E+06,2.1,2.1,0.44,0.46,,,
5.59E+06,2.1,2.06,0.44,0.42,,,
5.59E+06,2.06,2.1,0.42,0.46,,,
5.59E+06,2.1,2.06,0.44,0.42,,,
5.59E+06,2.1,2.1,0.44,0.46,,,
5.59E+06,2.1,2.06,0.44,0.42,,,
5.59E+06,2.06,2.1,0.44,0.44,,,
5.59E+06,2.1,2.06,0.44,0.42,,,
5.59E+06,2.1,2.1,0.44,0.44,,,
5.59E+06,2.1,2.06,0.44,0.42,,,
5.59E+06,2.1,2.1,0.46,0.46,,,
5.59E+06,2.06,2.02,0.44,0.44,,,
5.59E+06,2.1,2.1,0.46,0.46,,,
5.59E+06,2.1,2.06,0.46,0.44,,,
5.59E+06,2.1,2.1,0.46,0.46,,,
5.59E+06,2.1,2.06,0.44,0.42,,,
5.59E+06,2.1,2.1,0.46,0.46,,,
5.59E+06,2.1,2.06,0.44,0.44,,,
5.59E+06,2.1,2.1,0.44,0.44,,,
5.59E+06,2.06,2.06,0.44,0.44,,,
5.59E+06,2.1,2.1,0.46,0.46,,,
5.59E+06,2.06,2.06,0.44,0.44,,,
5.59E+06,2.06,2.1,0.46,0.46,,,
5.59E+06,2.1,2.06,0.44,0.44,,,
5.59E+06,2.1,2.1,0.44,0.46,,,
5.59E+06,2.1,2.06,0.44,0.44,,,
5.59E+06,2.1,2.1,0.44,0.46,,,
5.59E+06,2.1,2.06,0.44,0.42,,,
5.59E+06,2.1,2.1,0.44,0.44,,,
5.59E+06,2.1,2.06,0.46,0.44,,,
5.59E+06,2.1,2.1,0.44,0.46,,,
5.59E+06,2.1,2.06,0.44,0.42,,,
5.59E+06,2.1,2.1,0.44,0.44,,,
5.59E+06,2.1,2.06,0.44,0.44,,,
5.59E+06,2.1,2.1,0.46,0.46,,,
5.59E+06,2.1,2.06,0.44,0.42,,,
5.59E+06,2.1,2.1,0.44,0.46,,,
5.59E+06,2.1,2.06,0.44,0.42,,,
5.59E+06,2.1,2.1,0.44,0.44,,,
5.59E+06,2.1,2.06,0.46,0.42,,,
5.59E+06,2.1,2.1,0.44,0.46,,,
5.59E+06,2.1,2.06,0.46,0.42,,,
5.59E+06,2.1,2.1,0.44,0.46,,,
5.59E+06,2.1,2.06,0.44,0.42,,,
5.59E+06,2.1,2.14,0.44,0.44,,,
5.59E+06,2.1,2.06,0.44,0.44,,,
5.59E+06,2.1,2.1,0.44,0.46,,,
5.59E+06,2.1,2.06,0.42,0.42,,,
5.59E+06,2.1,2.1,0.44,0.44,,,
5.59E+06,2.1,2.06,0.46,0.42,,,
5.59E+06,2.1,2.1,0.44,0.46,,,
5.59E+06,2.1,2.06,0.44,0.42,,,
5.59E+06,2.1,2.1,0.44,0.44,,,
5.59E+06,2.1,2.06,0.44,0.44,,,
5.59E+06,2.06,2.1,0.46,0.46,,,
5.59E+06,2.1,2.06,0.44,0.42,,,
5.59E+06,2.1,2.1,0.44,0.46,,,
5.59E+06,2.1,2.06,0.44,0.42,,,
5.59E+06,2.1,2.1,0.44,0.44,,,
5.59E+06,2.1,2.06,0.44,0.42,,,
5.59E+06,2.1,2.1,0.44,0.44,,,
5.59E+06,2.1,2.06,0.44,0.42,,,
5.59E+06,2.1,2.1,0.44,0.44,,,
5.59E+06,2.1,2.06,0.44,0.44,,,
5.59E+06,2.1,2.1,0.46,0.46,,,
5.59E+06,2.1,2.06,0.44,0.44,,,
5.59E+06,2.1,2.1,0.46,0.46,,,
5.59E+06,2.1,2.06,0.46,0.44,,,
5.59E+06,2.1,2.14,0.44,0.46,,,
5.59E+06,2.1,2.06,0.46,0.44,,,
5.59E+06,2.1,2.1,0.44,0.46,,,
5.59E+06,2.1,2.06,0.44,0.44,,,
5.59E+06,2.1,2.1,0.46,0.46,,,
5.59E+06,2.1,2.06,0.44,0.44,,,
5.59E+06,2.1,2.1,0.44,0.44,,,
5.59E+06,2.1,2.06,0.44,0.42,,,
5.59E+06,2.1,2.1,0.44,0.44,,,
5.59E+06,2.1,2.06,0.46,0.44,,,
5.59E+06,2.1,2.1,0.44,0.46,,,
5.59E+06,2.1,2.06,0.46,0.44,,,
5.59E+06,2.1,2.1,0.44,0.46,,,
5.59E+06,2.1,2.06,0.46,0.44,,,
5.59E+06,2.1,2.1,0.46,0.46,,,
5.59E+06,2.1,2.06,0.46,0.42,,,
5.59E+06,2.1,2.1,0.44,0.46,,,
5.59E+06,2.1,2.06,0.44,0.42,,,
5.59E+06,2.14,2.14,0.44,0.44,,,
5.59E+06,2.1,2.06,0.44,0.42,,,
5.59E+06,2.1,2.14,0.44,0.46,,,
5.59E+06,2.14,2.06,0.44,0.44,,,
5.59E+06,2.14,2.14,0.44,0.46,,,
5.59E+06,2.1,2.06,0.44,0.44,,,
5.59E+06,2.1,2.1,0.46,0.46,,,
5.59E+06,2.1,2.06,0.46,0.44,,,
5.59E+06,2.1,2.1,0.46,0.46,,,
5.59E+06,2.1,2.06,0.44,0.44,,,
5.59E+06,2.1,2.1,0.44,0.44,,,
5.59E+06,2.1,2.06,0.44,0.42,,,
5.59E+06,2.1,2.1,0.44,0.46,,,
5.59E+06,2.1,2.1,0.44,0.42,,,
5.59E+06,2.14,2.14,0.44,0.44,,,
5.59E+06,2.1,2.06,0.44,0.42,,,
5.59E+06,2.1,2.1,0.46,0.46,,,
5.59E+06,2.1,2.06,0.46,0.44,,,
5.59E+06,2.14,2.14,0.44,0.46,,,
5.59E+06,2.1,2.06,0.44,0.44,,,
5.59E+06,2.1,2.1,0.46,0.46,,,
5.59E+06,2.1,2.06,0.44,0.44,,,
5.59E+06,2.1,2.14,0.44,0.46,,,
5.59E+06,2.1,2.06,0.46,0.44,,,
5.59E+06,2.1,2.1,0.44,0.46,,,
5.59E+06,2.14,2.06,0.46,0.44,,,
5.59E+06,2.14,2.14,0.46,0.46,,,
5.59E+06,2.1,2.06,0.44,0.44,,,
5.59E+06,2.14,2.14,0.46,0.46,,,
5.59E+06,2.1,2.06,0.44,0.42,,,
5.59E+06,2.1,2.14,0.42,0.46,,,
5.59E+06,2.14,2.06,0.44,0.42,,,
5.59E+06,2.14,2.14,0.44,0.44,,,
5.59E+06,2.1,2.1,0.44,0.44,,,
5.59E+06,2.1,2.14,0.44,0.44,,,
5.59E+06,2.1,2.06,0.44,0.44,,,
5.59E+06,2.1,2.1,0.44,0.44,,,
5.59E+06,2.1,2.06,0.44,0.42,,,
5.59E+06,2.1,2.1,0.44,0.46,,,
5.60E+06,2.1,2.06,0.44,0.44,,,
5.60E+06,2.14,2.14,0.44,0.44,,,
5.60E+06,2.1,2.1,0.46,0.44,,,
5.60E+06,2.14,2.14,0.46,0.46,,,
5.60E+06,2.14,2.1,0.46,0.44,,,
5.60E+06,2.14,2.14,0.44,0.46,,,
5.60E+06,2.14,2.1,0.46,0.44,,,
5.60E+06,2.14,2.14,0.46,0.46,,,
5.60E+06,2.14,2.1,0.46,0.44,,,
5.60E+06,2.14,2.14,0.46,0.46,,,
5.60E+06,2.14,2.1,0.44,0.44,,,
5.60E+06,2.14,2.14,0.46,0.46,,,
5.60E+06,2.14,2.1,0.44,0.44,,,
5.60E+06,2.14,2.14,0.46,0.46,,,
5.60E+06,2.14,2.1,0.46,0.44,,,
5.60E+06,2.1,2.14,0.44,0.46,,,
5.60E+06,2.14,2.1,0.44,0.44,,,
5.60E+06,2.14,2.14,0.46,0.46,,,
5.60E+06,2.14,2.1,0.46,0.44,,,
5.60E+06,2.14,2.14,0.46,0.46,,,
5.60E+06,2.14,2.1,0.44,0.44,,,
5.60E+06,2.1,2.14,0.44,0.46,,,
5.60E+06,2.14,2.1,0.44,0.44,,,
5.60E+06,2.14,2.14,0.46,0.46,,,
5.60E+06,2.14,2.1,0.46,0.44,,,
5.60E+06,2.14,2.14,0.44,0.46,,,
5.60E+06,2.14,2.1,0.44,0.44,,,
5.60E+06,2.14,2.14,0.46,0.46,,,
5.60E+06,2.14,2.1,0.46,0.44,,,
5.60E+06,2.14,2.14,0.46,0.46,,,
5.60E+06,2.14,2.1,0.48,0.44,,,
5.60E+06,2.14,2.14,0.44,0.48,,,
5.60E+06,2.14,2.1,0.44,0.44,,,
5.60E+06,2.14,2.14,0.46,0.46,,,
5.60E+06,2.14,2.1,0.46,0.44,,,
5.60E+06,2.14,2.14,0.44,0.46,,,
5.60E+06,2.14,2.1,0.46,0.44,,,
5.60E+06,2.14,2.14,0.46,0.46,,,
5.60E+06,2.14,2.1,0.44,0.44,,,
5.60E+06,2.14,2.14,0.44,0.46,,,
5.60E+06,2.14,2.1,0.46,0.44,,,
5.60E+06,2.14,2.14,0.46,0.46,,,
5.60E+06,2.14,2.1,0.46,0.44,,,
5.60E+06,2.14,2.14,0.44,0.46,,,
5.60E+06,2.14,2.1,0.44,0.44,,,
5.60E+06,2.14,2.14,0.44,0.46,,,
5.60E+06,2.14,2.1,0.44,0.44,,,
5.60E+06,2.14,2.14,0.44,0.44,,,
5.60E+06,2.14,2.1,0.44,0.44,,,
5.60E+06,2.14,2.14,0.44,0.44,,,
5.60E+06,2.14,2.1,0.46,0.44,,,
5.60E+06,2.14,2.14,0.46,0.46,,,
