TIME,CH1,CH2,,TIME,MATH
1.13E+06,0.66,-0.049,,2.26E+07,0.0005625
1.13E+06,0.66,-0.051,,2.27E+07,0.00084375
1.14E+06,0.66,-0.053,,2.27E+07,0.00115625
1.14E+06,0.66,-0.051,,2.28E+07,0.00115625
1.14E+06,0.66,-0.049,,2.28E+07,0.00115625
1.14E+06,0.66,-0.047,,2.29E+07,0.00115625
1.15E+06,0.66,-0.045,,2.29E+07,0.00115625
1.15E+06,0.66,-0.047,,2.30E+07,0.00084375
1.15E+06,0.66,-0.047,,2.30E+07,0.0005625
1.15E+06,0.66,-0.047,,2.31E+07,0.00084375
1.16E+06,0.66,-0.049,,2.31E+07,0.00115625
1.16E+06,0.66,-0.049,,2.32E+07,0.00084375
