TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect,,TIME,MATH
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.42,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.18,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.34,0.34,,,
1.54E+07,-1.22,-1.22,0.34,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.34,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.22,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.22,0.38,0.42,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.42,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.18,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.42,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.22,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.22,0.38,0.38,,,
1.54E+07,-1.22,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.22,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.42,,,
1.54E+07,-1.22,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.22,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.22,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.22,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.22,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.22,0.38,0.42,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.22,-1.22,0.38,0.42,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.42,,,
1.54E+07,-1.22,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.22,0.38,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.38,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.22,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.22,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.42,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.22,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.22,0.38,0.42,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.42,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.42,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.22,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.42,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.22,0.38,0.42,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.38,,,
1.54E+07,-1.3,-1.3,0.38,0.38,,,
1.54E+07,-1.3,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.42,,,
1.54E+07,-1.26,-1.3,0.38,0.38,,,
1.54E+07,-1.3,-1.26,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.38,0.38,,,
1.54E+07,-1.3,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.38,,,
1.54E+07,-1.26,-1.26,0.38,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.42,,,
1.54E+07,-1.26,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.46,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.46,0.46,,,
1.54E+07,-1.26,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.46,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.26,-1.26,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.46,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.46,0.46,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.46,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.46,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.46,0.46,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.34,0.42,0.42,,,
1.54E+07,-1.34,-1.3,0.42,0.42,,,
1.54E+07,-1.34,-1.34,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.46,,,
1.54E+07,-1.3,-1.3,0.46,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.46,,,
1.54E+07,-1.3,-1.34,0.42,0.42,,,
1.54E+07,-1.34,-1.3,0.42,0.42,,,
1.54E+07,-1.34,-1.34,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.46,,,
1.54E+07,-1.34,-1.34,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.26,0.42,0.46,,,
1.54E+07,-1.3,-1.3,0.46,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.46,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.46,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.46,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.46,,,
1.54E+07,-1.3,-1.34,0.42,0.42,,,
1.54E+07,-1.34,-1.3,0.42,0.46,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.46,,,
1.54E+07,-1.3,-1.3,0.46,0.46,,,
1.54E+07,-1.3,-1.3,0.46,0.46,,,
1.54E+07,-1.3,-1.3,0.46,0.46,,,
1.54E+07,-1.3,-1.3,0.46,0.46,,,
1.54E+07,-1.3,-1.34,0.42,0.42,,,
1.54E+07,-1.34,-1.3,0.42,0.46,,,
1.54E+07,-1.34,-1.34,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.46,0.46,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.46,,,
1.54E+07,-1.34,-1.34,0.42,0.42,,,
1.54E+07,-1.34,-1.3,0.42,0.46,,,
1.54E+07,-1.34,-1.34,0.42,0.42,,,
1.54E+07,-1.34,-1.3,0.42,0.46,,,
1.54E+07,-1.34,-1.34,0.42,0.42,,,
1.54E+07,-1.34,-1.3,0.42,0.46,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.42,0.46,,,
1.54E+07,-1.3,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.3,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.42,0.42,,,
1.54E+07,-1.34,-1.3,0.42,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.42,,,
1.54E+07,-1.34,-1.3,0.46,0.46,,,
1.54E+07,-1.3,-1.3,0.42,0.42,,,
1.54E+07,-1.3,-1.3,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.42,,,
1.54E+07,-1.34,-1.3,0.42,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.3,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.42,,,
1.54E+07,-1.34,-1.3,0.42,0.46,,,
1.54E+07,-1.34,-1.34,0.42,0.42,,,
1.54E+07,-1.34,-1.3,0.42,0.46,,,
1.54E+07,-1.34,-1.34,0.42,0.42,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.3,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.42,0.42,,,
1.54E+07,-1.34,-1.3,0.42,0.46,,,
1.54E+07,-1.34,-1.34,0.42,0.42,,,
1.54E+07,-1.34,-1.3,0.42,0.46,,,
1.54E+07,-1.34,-1.34,0.42,0.42,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.3,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.42,0.42,,,
1.54E+07,-1.34,-1.3,0.42,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.42,,,
1.54E+07,-1.34,-1.34,0.42,0.46,,,
1.54E+07,-1.34,-1.34,0.42,0.42,,,
1.54E+07,-1.34,-1.3,0.46,0.46,,,
1.54E+07,-1.3,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.3,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.3,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.3,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.3,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.3,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.3,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.3,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.3,-1.3,0.46,0.46,,,
1.54E+07,-1.3,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.3,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.3,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.5,0.5,,,
1.54E+07,-1.34,-1.34,0.5,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.5,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.3,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.3,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.3,0.5,0.5,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.3,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.3,0.46,0.5,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.54E+07,-1.34,-1.34,0.46,0.46,,,
1.55E+07,-1.34,-1.38,0.46,0.46,,,
1.55E+07,-1.38,-1.34,0.46,0.5,,,
1.55E+07,-1.34,-1.34,0.46,0.46,,,
1.55E+07,-1.34,-1.34,0.5,0.5,,,
1.55E+07,-1.34,-1.34,0.46,0.46,,,
1.55E+07,-1.34,-1.34,0.46,0.5,,,
1.55E+07,-1.34,-1.38,0.46,0.46,,,
1.55E+07,-1.38,-1.34,0.46,0.46,,,
1.55E+07,-1.38,-1.38,0.46,0.46,,,
1.55E+07,-1.34,-1.34,0.46,0.46,,,
1.55E+07,-1.34,-1.38,0.46,0.46,,,
1.55E+07,-1.38,-1.34,0.46,0.46,,,
1.55E+07,-1.38,-1.38,0.46,0.46,,,
1.55E+07,-1.38,-1.34,0.46,0.46,,,
1.55E+07,-1.38,-1.38,0.46,0.46,,,
1.55E+07,-1.38,-1.34,0.46,0.46,,,
1.55E+07,-1.38,-1.38,0.46,0.46,,,
1.55E+07,-1.34,-1.3,0.46,0.5,,,
1.55E+07,-1.34,-1.34,0.46,0.46,,,
1.55E+07,-1.34,-1.3,0.46,0.46,,,
1.55E+07,-1.34,-1.38,0.46,0.46,,,
1.55E+07,-1.38,-1.34,0.46,0.46,,,
1.55E+07,-1.38,-1.38,0.46,0.46,,,
1.55E+07,-1.38,-1.34,0.46,0.46,,,
1.55E+07,-1.38,-1.38,0.46,0.46,,,
1.55E+07,-1.38,-1.34,0.5,0.5,,,
1.55E+07,-1.34,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.34,0.5,0.5,,,
1.55E+07,-1.34,-1.34,0.5,0.46,,,
1.55E+07,-1.34,-1.34,0.46,0.5,,,
1.55E+07,-1.34,-1.34,0.46,0.46,,,
1.55E+07,-1.34,-1.34,0.5,0.5,,,
1.55E+07,-1.34,-1.38,0.5,0.46,,,
1.55E+07,-1.38,-1.34,0.46,0.5,,,
1.55E+07,-1.34,-1.38,0.46,0.46,,,
1.55E+07,-1.38,-1.34,0.46,0.46,,,
1.55E+07,-1.34,-1.34,0.46,0.46,,,
1.55E+07,-1.34,-1.34,0.46,0.46,,,
1.55E+07,-1.38,-1.38,0.46,0.46,,,
1.55E+07,-1.34,-1.34,0.46,0.46,,,
1.55E+07,-1.34,-1.34,0.46,0.46,,,
1.55E+07,-1.34,-1.34,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.34,-1.34,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.34,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.34,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.34,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.34,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.34,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.46,0.46,,,
1.55E+07,-1.38,-1.34,0.46,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.34,-1.34,0.5,0.5,,,
1.55E+07,-1.34,-1.34,0.46,0.46,,,
1.55E+07,-1.34,-1.34,0.46,0.5,,,
1.55E+07,-1.38,-1.38,0.46,0.46,,,
1.55E+07,-1.38,-1.34,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.34,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.34,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.34,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.34,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.34,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.34,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.46,,,
1.55E+07,-1.38,-1.38,0.46,0.5,,,
1.55E+07,-1.38,-1.38,0.46,0.46,,,
1.55E+07,-1.38,-1.34,0.46,0.46,,,
1.55E+07,-1.38,-1.38,0.46,0.46,,,
1.55E+07,-1.38,-1.34,0.46,0.5,,,
1.55E+07,-1.38,-1.42,0.46,0.46,,,
1.55E+07,-1.42,-1.38,0.46,0.5,,,
1.55E+07,-1.42,-1.42,0.46,0.46,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.46,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.34,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.34,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.34,0.5,0.5,,,
1.55E+07,-1.42,-1.42,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.46,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
1.55E+07,-1.38,-1.38,0.5,0.5,,,
