wave,inten,std
4313.645,159134.078,399.933
4318.600,159462.482,400.354
4323.551,158576.436,399.154
4328.501,160342.048,401.422
4333.448,159925.659,400.889
4338.392,161591.495,402.972
4343.334,160161.578,401.151
4348.273,160715.732,401.836
4353.211,162074.557,403.506
4358.145,161364.990,402.745
4363.077,160975.874,402.213
4368.007,161453.929,402.868
4372.935,161751.605,403.195
4377.860,160328.872,401.445
4382.782,160476.442,401.571
4387.702,161079.380,402.360
4392.620,158455.443,399.079
4397.536,158050.495,398.639
4402.449,160184.346,401.272
4407.359,161151.326,402.511
4412.268,164208.455,406.200
4417.173,165489.871,407.790
4422.077,164966.182,407.193
4426.978,165589.933,407.977
4431.877,166072.960,408.547
4436.773,165019.378,407.314
4441.668,167219.663,409.983
4446.559,167180.583,409.913
4451.449,167402.707,410.189
4456.336,168979.431,412.113
4461.221,168276.058,411.148
4466.103,169832.617,413.075
4470.983,169347.277,412.465
4475.861,169766.503,412.957
4480.737,169254.857,412.343
4485.610,170601.643,413.920
4490.481,172509.003,416.332
4495.350,171757.695,415.319
4500.216,173613.043,417.529
4505.080,173077.237,416.955
4509.942,174063.502,418.100
4514.802,172333.985,416.050
4519.659,174180.097,418.272
4524.514,175943.432,420.433
4529.367,176659.724,421.191
4534.218,177309.287,422.013
4539.066,178820.849,423.739
4543.912,178441.290,423.338
4548.756,180364.373,425.549
4553.598,179615.506,424.698
4558.437,180798.656,426.057
4563.275,180188.093,425.357
4568.110,180557.093,425.750
4572.943,180738.928,426.016
4577.773,183167.868,428.883
4582.602,183932.586,429.784
4587.428,184687.028,430.586
4592.252,185075.471,431.073
4597.074,186036.889,432.147
4601.894,184635.788,430.527
4606.711,185946.781,432.100
4611.527,186277.849,432.436
4616.340,186778.566,433.079
4621.151,187076.048,433.354
4625.960,188174.003,434.694
4630.767,189841.600,436.481
4635.572,188932.015,435.522
4640.374,190138.447,436.841
4645.175,189906.387,436.607
4649.973,189609.526,436.269
4654.769,189949.743,436.732
4659.563,190560.517,437.339
4664.355,191120.750,438.008
4669.145,190905.025,437.780
4673.933,192508.916,439.607
4678.719,191877.833,439.015
4683.502,192816.123,440.040
4688.284,192178.704,439.259
4693.063,193253.467,440.481
4697.841,194770.676,442.263
4702.616,194632.664,441.992
4707.389,196403.460,444.110
4712.161,194157.320,441.545
4716.930,193669.215,441.017
4721.697,194151.224,441.582
4726.462,194955.397,442.394
4731.225,196022.938,443.674
4735.986,195321.147,442.840
4740.746,196282.233,443.903
4745.503,197019.170,444.801
4750.258,197143.346,444.783
4755.011,196767.347,444.518
4759.762,197153.984,444.908
4764.511,197948.482,445.786
4769.258,197934.225,445.865
4774.003,195806.865,443.520
4778.746,196908.856,444.613
4783.487,194768.105,442.222
4788.226,192643.110,439.830
4792.963,193109.320,440.352
4797.699,187095.927,433.499
4802.432,178415.924,423.264
4807.163,162158.139,403.651
4811.893,140333.762,375.718
4816.620,120055.081,347.642
4821.346,117614.589,344.102
4826.069,136254.911,370.235
4830.791,161565.870,402.956
4835.511,177547.560,422.275
4840.229,186018.802,432.231
4844.945,189633.871,436.468
4849.659,193173.561,440.370
4854.371,194176.101,441.511
4859.081,196077.167,443.689
4863.789,195348.346,442.889
4868.496,196725.479,444.383
4873.201,198715.557,446.712
4877.903,196541.796,444.247
4882.604,196524.545,444.137
4887.303,195856.978,443.472
