wave,inten,std
5071.046,207738.923,456.705
5075.430,204964.688,453.557
5079.814,206121.413,454.861
5084.199,207636.063,456.545
5088.583,207107.421,455.950
5092.967,206772.458,455.548
5097.351,205911.543,454.665
5101.735,207496.591,456.312
5106.119,207609.421,456.436
5110.503,207884.294,456.728
5114.886,209463.603,458.595
5119.270,208737.128,457.674
5123.654,207470.802,456.399
5128.037,207313.773,456.208
5132.421,208287.413,457.233
5136.804,209252.735,458.266
5141.187,208684.042,457.680
5145.570,208288.542,457.223
5149.954,209472.546,458.509
5154.337,207467.930,456.328
5158.720,207947.674,456.914
5163.102,206459.797,455.229
5167.485,205187.409,453.818
5171.868,207343.784,456.218
5176.251,207153.921,455.928
5180.633,207802.290,456.718
5185.016,206452.676,455.211
5189.398,206666.399,455.431
5193.781,207235.106,456.058
5198.163,208752.202,457.747
5202.545,209172.715,458.151
5206.928,209258.571,458.313
5211.310,207768.387,456.647
5215.692,209307.178,458.347
5220.074,207980.103,456.883
5224.456,207006.343,455.818
5228.838,205529.955,454.221
5233.220,207214.184,455.965
5237.601,206170.299,454.857
5241.983,207430.767,456.218
5246.365,208813.325,457.763
5250.746,209733.937,458.794
5255.128,206774.803,455.550
5259.509,205616.165,454.213
5263.891,206798.067,455.545
5268.272,207954.610,456.835
5272.653,207111.631,455.913
5277.034,206170.159,454.917
5281.416,207167.619,455.859
5285.797,207111.742,455.924
5290.178,207245.842,456.080
5294.559,208234.799,457.154
5298.940,206744.984,455.519
5303.320,205893.884,454.592
5307.701,204929.916,453.513
5312.082,203657.802,452.102
5316.463,204840.297,453.530
5320.843,204169.807,452.722
5325.224,205082.069,453.805
5329.604,203472.611,451.923
5333.985,204639.391,453.291
5338.365,203970.145,452.607
5342.746,204231.551,452.830
5347.126,205034.894,453.703
5351.506,204849.701,453.480
5355.886,205907.127,454.676
5360.267,202920.647,451.380
5364.647,201181.866,449.459
5369.027,201860.321,450.205
5373.407,202905.619,451.347
5377.787,202081.299,450.450
5382.167,201488.770,449.779
5386.547,201728.930,449.985
5390.926,201652.992,449.974
5395.306,197731.706,445.573
5399.686,200279.816,448.426
5404.066,198984.786,447.000
5408.445,197094.288,444.925
5412.825,199646.747,447.696
5417.205,198964.859,446.975
5421.584,198221.870,446.124
5425.964,197276.231,445.027
5430.343,196704.399,444.505
5434.722,197669.113,445.549
5439.102,197184.811,444.983
5443.481,196726.917,444.455
5447.860,198160.992,446.078
5452.240,197353.785,445.210
5456.619,197149.665,444.969
5460.998,198111.058,446.042
