wave,inten,std
6096.712,87.153,0.661
6101.112,89.827,0.670
6105.511,85.962,0.666
6109.909,83.316,0.671
6114.306,88.905,0.686
6118.703,86.826,0.684
6123.099,83.887,0.673
6127.495,75.730,0.647
6131.889,78.059,0.645
6136.283,77.604,0.637
6140.676,76.265,0.635
6145.069,71.737,0.630
6149.460,72.403,0.628
6153.851,74.307,0.630
6158.242,73.279,0.632
6162.632,76.934,0.636
6167.021,71.597,0.627
6171.409,74.368,0.620
6175.797,71.581,0.612
6180.184,74.269,0.615
6184.571,72.341,0.612
6188.957,73.456,0.613
6193.342,71.538,0.605
6197.727,70.789,0.603
6202.111,70.552,0.605
6206.494,72.234,0.612
6210.877,72.864,0.608
6215.260,71.427,0.601
6219.642,69.559,0.604
6224.023,70.746,0.602
6228.404,71.863,0.605
6232.784,76.250,0.610
6237.164,72.274,0.608
6241.543,70.490,0.602
6245.921,69.082,0.598
6250.299,68.202,0.595
6254.677,70.506,0.603
6259.054,68.842,0.591
6263.431,71.805,0.595
6267.807,71.951,0.602
6272.183,67.517,0.587
6276.558,66.473,0.580
6280.933,64.591,0.576
6285.307,60.513,0.568
6289.681,69.447,0.588
6294.055,66.798,0.581
6298.428,73.374,0.599
6302.801,71.271,0.600
6307.173,80.511,0.620
6311.545,86.382,0.635
6315.916,92.886,0.651
6320.287,101.228,0.672
6324.658,104.555,0.677
6329.029,101.990,0.672
6333.399,95.425,0.651
6337.768,86.044,0.628
6342.138,82.248,0.610
6346.507,73.444,0.593
6350.876,76.568,0.592
6355.244,71.576,0.583
6359.612,72.861,0.582
6363.980,73.369,0.585
6368.347,75.899,0.589
6372.715,78.539,0.593
6377.081,76.080,0.590
6381.448,78.912,0.594
6385.815,82.513,0.602
6390.181,82.652,0.601
6394.547,87.681,0.617
6398.912,79.759,0.591
6403.278,78.494,0.585
6407.643,73.718,0.577
6412.008,76.254,0.576
6416.373,69.342,0.561
6420.738,72.543,0.565
6425.102,70.700,0.561
6429.466,73.188,0.565
6433.830,67.801,0.553
6438.194,69.796,0.556
6442.558,71.748,0.556
6446.922,71.489,0.556
6451.285,71.368,0.557
6455.649,71.663,0.556
6460.012,71.529,0.554
6464.375,72.696,0.554
6468.738,71.800,0.554
6473.101,70.340,0.551
6477.464,68.892,0.542
6481.826,68.058,0.541
6486.189,66.044,0.538
6490.552,72.956,0.551
6494.914,72.256,0.554
6499.277,70.524,0.547
6503.639,71.904,0.548
6508.001,70.001,0.547
6512.364,71.381,0.549
6516.726,66.394,0.533
6521.088,65.470,0.524
6525.451,68.847,0.536
6529.813,71.430,0.546
6534.175,76.447,0.558
6538.538,78.496,0.565
6542.900,86.601,0.588
6547.263,94.576,0.611
6551.625,115.401,0.662
6555.988,153.907,0.757
6560.350,200.755,0.852
6564.713,261.522,0.964
6569.076,317.025,1.055
6573.438,373.462,1.139
6577.801,419.900,1.209
6582.164,452.528,1.254
6586.527,481.178,1.295
6590.891,505.546,1.327
6595.254,536.823,1.363
6599.617,563.471,1.391
6603.981,595.326,1.429
6608.345,589.002,1.424
6612.709,517.797,1.339
6617.073,408.303,1.190
6621.437,299.738,1.025
6625.801,209.926,0.862
6630.166,128.950,0.692
6634.531,101.869,0.615
6638.896,83.631,0.566
6643.261,76.527,0.547
6647.626,73.646,0.536
6651.992,74.832,0.537
6656.358,68.821,0.527
6660.724,68.042,0.521
6665.091,67.701,0.521
6669.457,69.874,0.526
6673.824,68.281,0.517
6678.191,69.711,0.520
6682.559,68.065,0.514
6686.926,68.273,0.514
6691.295,67.450,0.511
6695.663,70.848,0.524
6700.032,71.553,0.531
6704.401,71.799,0.529
6708.770,71.567,0.534
6713.139,72.287,0.529
6717.509,77.036,0.545
6721.880,76.338,0.542
6726.251,80.895,0.555
6730.622,91.242,0.582
6734.993,104.142,0.617
6739.365,120.720,0.662
6743.737,134.828,0.700
6748.110,145.994,0.727
6752.483,142.704,0.716
6756.856,135.381,0.700
6761.230,117.278,0.653
6765.605,96.745,0.597
6769.979,81.766,0.553
6774.355,72.903,0.525
6778.730,68.365,0.509
6783.106,64.874,0.494
6787.483,65.110,0.498
6791.860,63.098,0.491
6796.238,60.931,0.487
6800.616,61.494,0.489
6804.994,61.666,0.489
6809.373,61.854,0.486
6813.753,60.830,0.485
6818.133,60.159,0.484
6822.514,61.590,0.480
6826.895,60.173,0.480
6831.277,61.911,0.491
6835.659,58.762,0.477
6840.042,60.494,0.481
6844.425,64.223,0.492
6848.809,65.682,0.491
6853.194,63.416,0.494
6857.579,62.127,0.486
6861.965,59.522,0.474
6866.352,52.324,0.444
6870.739,42.327,0.404
6875.126,47.189,0.416
6879.515,46.514,0.425
6883.904,51.137,0.442
6888.293,49.565,0.435
6892.684,49.407,0.433
6897.075,53.652,0.442
6901.466,52.858,0.448
6905.859,56.111,0.453
6910.252,57.948,0.464
6914.646,58.981,0.469
6919.040,58.162,0.466
6923.435,58.024,0.462
6927.831,56.564,0.456
6932.228,55.618,0.451
6936.625,55.047,0.451
6941.023,54.041,0.446
6945.422,52.078,0.445
6949.822,55.435,0.454
6954.222,53.790,0.450
