wave,flux,std
5548.574,1.35e-15,8.77e-17
5552.952,1.44e-15,8.91e-17
5557.331,1.75e-15,9.29e-17
5561.709,1.51e-15,8.96e-17
5566.087,1.48e-15,8.95e-17
5570.466,1.62e-15,9.16e-17
5574.844,1.63e-15,9.46e-17
5579.222,1.32e-15,9.21e-17
5583.601,1.43e-15,9.20e-17
5587.979,1.53e-15,9.19e-17
5592.357,1.41e-15,8.79e-17
5596.735,1.55e-15,9.01e-17
5601.114,1.49e-15,8.92e-17
5605.492,1.42e-15,8.69e-17
5609.87,1.60e-15,9.06e-17
5614.248,1.48e-15,8.90e-17
5618.626,1.41e-15,8.74e-17
5623.004,1.57e-15,8.88e-17
5627.382,1.52e-15,8.88e-17
5631.76,1.40e-15,8.72e-17
5636.138,1.66e-15,9.02e-17
5640.516,1.35e-15,8.63e-17
5644.894,1.25e-15,8.48e-17
5649.272,1.40e-15,8.70e-17
5653.65,1.32e-15,8.70e-17
5658.028,1.49e-15,8.70e-17
5662.406,1.38e-15,8.77e-17
5666.784,1.59e-15,9.07e-17
5671.162,1.19e-15,8.54e-17
5675.54,1.45e-15,9.00e-17
5679.918,1.56e-15,9.22e-17
5684.295,1.13e-15,8.77e-17
5688.673,1.33e-15,9.37e-17
5693.051,1.41e-15,9.37e-17
5697.429,1.52e-15,9.36e-17
5701.807,1.31e-15,8.75e-17
5706.185,1.69e-15,9.20e-17
5710.562,1.29e-15,8.59e-17
5714.94,1.65e-15,9.11e-17
5719.318,1.46e-15,8.73e-17
5723.696,1.29e-15,8.42e-17
5728.073,1.15e-15,8.19e-17
5732.451,1.34e-15,8.41e-17
5736.829,1.54e-15,8.71e-17
5741.206,1.43e-15,8.63e-17
5745.584,1.64e-15,8.86e-17
5749.962,1.39e-15,8.48e-17
5754.34,1.51e-15,8.78e-17
5758.717,1.71e-15,8.93e-17
5763.095,1.55e-15,8.86e-17
5767.473,1.42e-15,8.86e-17
5771.85,1.53e-15,9.09e-17
5776.228,1.36e-15,8.72e-17
5780.606,1.49e-15,8.87e-17
5784.983,1.43e-15,8.72e-17
5789.361,1.49e-15,8.87e-17
5793.739,1.46e-15,9.02e-17
5798.116,1.61e-15,9.02e-17
5802.494,1.64e-15,8.94e-17
5806.872,1.58e-15,8.86e-17
5811.249,1.51e-15,8.86e-17
5815.627,1.29e-15,8.55e-17
5820.005,1.68e-15,9.07e-17
5824.382,1.44e-15,8.77e-17
5828.76,1.41e-15,8.84e-17
5833.138,1.51e-15,8.91e-17
5837.515,1.59e-15,9.06e-17
5841.893,1.50e-15,8.91e-17
5846.271,1.49e-15,8.92e-17
5850.649,1.76e-15,9.36e-17
5855.026,1.32e-15,8.59e-17
5859.404,1.69e-15,9.07e-17
5863.782,1.62e-15,9.10e-17
5868.159,1.66e-15,9.10e-17
5872.537,1.36e-15,8.69e-17
5876.915,1.26e-15,8.61e-17
5881.293,1.47e-15,8.91e-17
5885.67,1.36e-15,8.73e-17
5890.048,1.31e-15,8.60e-17
5894.426,1.64e-15,9.07e-17
5898.804,1.80e-15,9.23e-17
5903.182,1.27e-15,8.60e-17
5907.559,1.31e-15,8.81e-17
5911.937,1.17e-15,8.49e-17
5916.315,1.16e-15,8.48e-17
5920.693,1.22e-15,8.56e-17
5925.071,1.26e-15,8.73e-17
5929.449,1.36e-15,8.82e-17
5933.827,1.29e-15,8.76e-17
5938.204,1.57e-15,9.15e-17
5942.582,1.60e-15,9.09e-17
5946.96,1.25e-15,8.56e-17
5951.338,1.42e-15,8.79e-17
5955.716,1.35e-15,8.79e-17
5960.094,1.37e-15,8.64e-17
5964.472,1.63e-15,9.02e-17
5968.85,1.78e-15,9.24e-17
5973.228,1.58e-15,8.84e-17
5977.606,1.64e-15,9.06e-17
5981.985,1.60e-15,8.90e-17
5986.363,1.38e-15,8.66e-17
5990.741,1.46e-15,8.66e-17
5995.119,1.35e-15,8.50e-17
5999.497,1.47e-15,8.72e-17
6003.875,1.57e-15,8.87e-17
6008.254,1.62e-15,8.79e-17
6012.632,1.59e-15,8.64e-17
6017.01,1.46e-15,8.49e-17
6021.388,1.33e-15,8.35e-17
6025.767,1.25e-15,8.21e-17
6030.145,1.50e-15,8.59e-17
6034.523,1.49e-15,8.52e-17
6038.902,1.64e-15,8.67e-17
6043.28,1.58e-15,8.67e-17
6047.659,1.32e-15,8.29e-17
6052.037,1.59e-15,8.59e-17
6056.416,1.50e-15,8.43e-17
6060.794,1.36e-15,8.28e-17
6065.173,1.45e-15,8.43e-17
6069.551,1.56e-15,8.35e-17
6073.93,1.37e-15,8.27e-17
6078.309,1.49e-15,8.42e-17
6082.687,1.38e-15,8.34e-17
6087.066,1.43e-15,8.33e-17
6091.445,1.40e-15,8.33e-17
6095.824,1.63e-15,8.62e-17
6100.202,1.76e-15,8.92e-17
6104.581,1.65e-15,8.76e-17
6108.96,1.48e-15,8.60e-17
6113.339,1.87e-15,9.20e-17
6117.718,1.82e-15,9.19e-17
6122.097,1.85e-15,9.18e-17
6126.476,1.48e-15,8.57e-17
6130.855,1.38e-15,8.19e-17
6135.234,1.30e-15,7.96e-17
6139.613,1.54e-15,8.40e-17
6143.993,1.45e-15,8.25e-17
6148.372,1.81e-15,8.84e-17
6152.751,1.64e-15,8.61e-17
6157.13,1.48e-15,8.46e-17
6161.51,1.32e-15,8.15e-17
6165.889,2.03e-15,9.12e-17
6170.268,1.30e-15,7.85e-17
6174.648,1.48e-15,8.14e-17
6179.027,1.75e-15,8.52e-17
6183.407,1.41e-15,7.92e-17
6187.787,1.34e-15,7.92e-17
6192.166,1.20e-15,7.62e-17
6196.546,1.54e-15,8.23e-17
6200.926,1.50e-15,8.08e-17
6205.305,1.14e-15,7.56e-17
6209.685,1.24e-15,7.72e-17
6214.065,1.37e-15,7.80e-17
6218.445,1.62e-15,8.34e-17
6222.825,1.66e-15,8.35e-17
6227.205,1.50e-15,8.06e-17
6231.585,1.38e-15,7.92e-17
6235.965,1.62e-15,8.31e-17
6240.345,1.49e-15,8.09e-17
6244.725,1.46e-15,8.03e-17
6249.106,1.62e-15,8.27e-17
6253.486,1.23e-15,7.75e-17
6257.866,1.36e-15,7.99e-17
6262.247,1.38e-15,7.93e-17
6266.627,1.39e-15,7.94e-17
6271.008,1.50e-15,7.95e-17
6275.388,1.29e-15,7.58e-17
6279.769,1.25e-15,7.59e-17
6284.149,1.36e-15,7.75e-17
6288.53,1.53e-15,8.06e-17
6292.911,1.43e-15,7.98e-17
6297.292,9.70e-16,7.13e-17
6301.673,1.49e-15,8.13e-17
6306.054,1.65e-15,8.27e-17
6310.435,1.55e-15,8.10e-17
6314.816,1.43e-15,7.94e-17
6319.197,1.72e-15,8.23e-17
6323.578,1.85e-15,8.45e-17
6327.959,1.82e-15,8.36e-17
6332.341,1.53e-15,7.90e-17
6336.722,1.68e-15,8.20e-17
6341.103,1.56e-15,7.82e-17
6345.485,1.38e-15,7.60e-17
6349.866,1.43e-15,7.68e-17
6354.248,1.52e-15,7.77e-17
6358.63,1.38e-15,7.48e-17
6363.011,1.28e-15,7.34e-17
6367.393,1.66e-15,7.96e-17
6371.775,1.51e-15,7.73e-17
6376.157,1.51e-15,7.58e-17
6380.539,1.49e-15,7.66e-17
6384.921,1.67e-15,7.98e-17
6389.303,1.52e-15,7.68e-17
6393.685,1.54e-15,7.68e-17
6398.067,1.64e-15,7.77e-17
6402.45,1.49e-15,7.47e-17
6406.832,1.16e-15,7.02e-17
6411.215,1.78e-15,8.03e-17
6415.597,1.59e-15,7.66e-17
6419.98,1.77e-15,7.90e-17
6424.362,1.50e-15,7.53e-17
6428.745,1.52e-15,7.54e-17
6433.128,1.47e-15,7.47e-17
6437.511,1.47e-15,7.49e-17
6441.894,1.51e-15,7.50e-17
6446.277,1.59e-15,7.59e-17
6450.66,1.44e-15,7.44e-17
6455.043,1.74e-15,7.85e-17
6459.426,1.59e-15,7.62e-17
6463.81,1.36e-15,7.32e-17
6468.193,1.61e-15,7.64e-17
6472.576,1.36e-15,7.18e-17
6476.96,1.47e-15,7.44e-17
6481.344,1.42e-15,7.23e-17
6485.727,1.58e-15,7.66e-17
6490.111,1.51e-15,7.51e-17
6494.495,1.38e-15,7.17e-17
6498.879,1.68e-15,7.77e-17
6503.263,1.67e-15,7.72e-17
6507.647,1.53e-15,7.56e-17
6512.031,1.69e-15,7.75e-17
6516.415,1.41e-15,7.19e-17
6520.8,1.54e-15,7.41e-17
6525.184,1.54e-15,7.40e-17
6529.569,1.63e-15,7.49e-17
6533.953,1.49e-15,7.21e-17
6538.338,1.68e-15,7.53e-17
6542.722,1.67e-15,7.62e-17
6547.107,1.69e-15,7.63e-17
6551.492,1.78e-15,7.85e-17
6555.877,2.03e-15,8.37e-17
6560.262,2.45e-15,9.03e-17
6564.647,2.86e-15,9.75e-17
6569.033,3.40e-15,1.04e-16
6573.418,3.68e-15,1.08e-16
6577.803,3.92e-15,1.11e-16
6582.189,3.96e-15,1.11e-16
6586.575,4.24e-15,1.16e-16
6590.96,4.36e-15,1.18e-16
6595.346,4.40e-15,1.18e-16
6599.732,5.53e-15,1.28e-16
6604.118,6.16e-15,1.35e-16
6608.504,5.98e-15,1.35e-16
6612.89,5.35e-15,1.28e-16
6617.276,3.92e-15,1.10e-16
6621.663,3.10e-15,9.88e-17
6626.049,2.57e-15,9.06e-17
6630.435,2.17e-15,8.48e-17
6634.822,1.93e-15,8.06e-17
6639.209,1.98e-15,8.13e-17
6643.596,1.78e-15,7.79e-17
6647.982,1.66e-15,7.53e-17
6652.369,1.65e-15,7.49e-17
6656.756,1.70e-15,7.60e-17
6661.144,1.52e-15,7.30e-17
6665.531,1.38e-15,6.95e-17
6669.918,1.45e-15,7.06e-17
6674.306,1.66e-15,7.55e-17
6678.693,1.86e-15,7.83e-17
6683.081,1.57e-15,7.38e-17
6687.469,1.71e-15,7.51e-17
6691.857,1.55e-15,7.24e-17
6696.244,1.62e-15,7.29e-17
6700.633,1.71e-15,7.48e-17
6705.021,1.53e-15,7.09e-17
6709.409,1.67e-15,7.49e-17
6713.797,1.71e-15,7.49e-17
6718.186,1.73e-15,7.64e-17
6722.574,1.70e-15,7.53e-17
6726.963,1.87e-15,7.82e-17
6731.352,2.16e-15,8.33e-17
6735.741,1.99e-15,7.99e-17
6740.13,2.37e-15,8.61e-17
6744.519,2.36e-15,8.73e-17
6748.908,2.51e-15,8.87e-17
6753.297,2.49e-15,8.95e-17
6757.687,2.24e-15,8.49e-17
6762.076,2.75e-15,9.20e-17
6766.466,2.00e-15,8.11e-17
6770.856,1.63e-15,7.44e-17
6775.245,1.73e-15,7.70e-17
6779.635,1.84e-15,7.92e-17
6784.026,1.74e-15,7.76e-17
6788.416,1.66e-15,7.56e-17
6792.806,1.48e-15,7.18e-17
6797.196,1.53e-15,7.32e-17
6801.587,1.59e-15,7.40e-17
6805.978,1.38e-15,6.98e-17
6810.368,1.52e-15,7.25e-17
6814.759,1.44e-15,7.20e-17
6819.15,1.75e-15,7.77e-17
6823.541,1.82e-15,7.82e-17
6827.932,1.61e-15,7.51e-17
6832.324,1.55e-15,7.43e-17
6836.715,1.67e-15,7.68e-17
6841.107,1.50e-15,7.21e-17
6845.498,1.64e-15,7.51e-17
6849.89,1.77e-15,7.69e-17
6854.282,1.72e-15,7.52e-17
6858.674,1.81e-15,7.55e-17
6863.066,1.60e-15,7.21e-17
