wave,inten,std
4689.231,0.709,0.083
4693.625,0.000,0.000
4698.018,0.000,0.000
4702.411,0.000,0.000
4706.804,0.000,0.000
4711.197,0.000,0.000
4715.590,0.000,0.000
4719.983,0.000,0.000
4724.375,0.000,0.000
4728.768,0.000,0.000
4733.160,0.000,0.000
4737.552,0.000,0.000
4741.944,0.000,0.000
4746.336,0.000,0.000
4750.728,0.000,0.000
4755.120,0.000,0.000
4759.511,0.000,0.000
4763.903,0.000,0.000
4768.294,0.000,0.000
4772.685,0.000,0.000
4777.077,0.000,0.000
4781.468,0.000,0.000
4785.858,0.000,0.000
4790.249,0.000,0.000
4794.640,0.000,0.000
4799.031,0.000,0.000
4803.421,0.000,0.000
4807.811,0.000,0.000
4812.202,0.000,0.000
4816.592,0.000,0.000
4820.982,0.000,0.000
4825.372,0.000,0.000
4829.761,0.000,0.000
4834.151,0.000,0.000
4838.541,0.000,0.000
4842.930,0.000,0.000
4847.319,0.000,0.000
4851.709,0.000,0.000
4856.098,0.000,0.000
4860.487,0.000,0.000
4864.876,0.000,0.000
4869.265,0.000,0.000
4873.653,0.000,0.000
4878.042,0.000,0.000
4882.431,0.000,0.000
4886.819,0.000,0.000
4891.207,0.000,0.000
4895.595,0.000,0.000
4899.984,0.767,0.078
4904.372,0.974,0.083
4908.759,0.907,0.081
4913.147,0.555,0.074
4917.535,0.971,0.083
4921.923,0.753,0.079
4926.310,0.854,0.081
4930.698,0.746,0.079
4935.085,0.950,0.085
4939.472,0.800,0.081
4943.859,0.891,0.082
4948.246,0.455,0.074
4952.633,0.767,0.080
4957.020,0.790,0.082
4961.407,0.644,0.079
4965.793,1.106,0.089
4970.180,1.038,0.089
4974.566,1.134,0.093
4978.953,1.033,0.091
4983.339,0.854,0.089
4987.725,1.014,0.091
4992.111,0.745,0.086
4996.497,0.812,0.087
5000.883,0.980,0.089
5005.269,0.790,0.086
5009.655,1.158,0.093
5014.040,1.164,0.093
5018.426,1.513,0.100
5022.811,1.369,0.098
5027.197,1.767,0.105
5031.582,1.467,0.099
5035.967,1.344,0.095
5040.352,0.959,0.090
5044.737,1.133,0.094
5049.122,1.011,0.091
5053.507,0.884,0.089
5057.892,1.313,0.099
5062.277,1.073,0.094
5066.661,0.727,0.089
5071.046,0.542,0.085
5075.430,0.934,0.094
5079.814,0.949,0.093
5084.199,0.773,0.093
5088.583,0.643,0.090
5092.967,0.000,0.000
5097.351,0.000,0.000
5101.735,0.000,0.000
5106.119,0.000,0.000
5110.503,0.000,0.000
5114.886,0.000,0.000
5119.270,0.000,0.000
5123.654,0.000,0.000
5128.037,0.000,0.000
5132.421,0.000,0.000
5136.804,0.000,0.000
5141.187,0.000,0.000
5145.570,0.000,0.000
5149.954,0.000,0.000
5154.337,0.000,0.000
5158.720,0.000,0.000
5163.102,0.000,0.000
5167.485,0.000,0.000
5171.868,0.000,0.000
5176.251,0.000,0.000
5180.633,0.000,0.000
5185.016,0.000,0.000
5189.398,0.000,0.000
5193.781,0.000,0.000
5198.163,0.000,0.000
5202.545,0.000,0.000
5206.928,0.000,0.000
5211.310,0.000,0.000
5215.692,0.000,0.000
5220.074,0.000,0.000
