wave,flux,std
5316.463,-1.16e-16,8.57e-17
5320.843,6.42e-17,8.89e-17
5325.224,1.04e-16,8.96e-17
5329.604,-2.31e-16,8.53e-17
5333.985,1.74e-16,9.02e-17
5338.365,-1.10e-16,8.68e-17
5342.746,1.04e-16,9.00e-17
5347.126,-3.58e-17,8.91e-17
5351.506,-1.40e-16,8.90e-17
5355.886,5.42e-17,9.23e-17
5360.267,-2.03e-16,8.81e-17
5364.647,4.42e-17,8.97e-17
5369.027,1.42e-17,8.88e-17
5373.407,4.42e-17,9.03e-17
5377.787,-8.18e-17,8.78e-17
5382.167,-5.80e-18,8.94e-17
5386.547,-1.26e-16,8.68e-17
5390.926,-1.51e-16,8.67e-17
5395.306,8.42e-17,8.99e-17
5399.686,-1.38e-16,8.65e-17
5404.066,-1.52e-16,8.65e-17
5408.445,-8.38e-17,8.72e-17
5412.825,-1.79e-16,8.79e-17
5417.205,-3.49e-16,8.45e-17
5421.584,5.42e-17,9.18e-17
5425.964,6.42e-17,9.08e-17
5430.343,-8.48e-17,8.91e-17
5434.722,1.04e-16,9.14e-17
5439.102,2.42e-17,8.88e-17
5443.481,-2.63e-16,8.62e-17
5447.86,-2.58e-17,9.01e-17
5452.24,-3.58e-17,9.16e-17
5456.619,1.84e-16,9.87e-17
5460.998,-3.85e-16,9.61e-17
5465.377,1.64e-16,1.02e-16
5469.756,-2.19e-16,9.09e-17
5474.135,-3.58e-17,8.91e-17
5478.514,-2.58e-17,8.81e-17
5482.893,-1.51e-16,8.63e-17
5487.272,-1.14e-16,8.69e-17
5491.651,-1.93e-16,8.43e-17
5496.03,6.42e-17,8.73e-17
5500.409,7.42e-17,8.79e-17
5504.788,-1.17e-16,8.46e-17
5509.166,-2.58e-17,8.44e-17
5513.545,-3.14e-16,7.95e-17
5517.924,5.42e-17,8.64e-17
5522.302,1.34e-16,8.71e-17
5526.681,-2.58e-17,8.38e-17
5531.06,1.54e-16,8.60e-17
5535.438,1.14e-16,8.51e-17
5539.817,-1.49e-16,8.10e-17
5544.195,8.42e-17,8.48e-17
